model,data_path,custom_params,mse,mae,acc,smape,f_score,crps,mre,pinaw,setting,seed,task_name,is_training,model_id,data,features,target,freq,lag,scaler,reindex,reindex_tolerance,pin_memory,seq_len,label_len,pred_len,seasonal_patterns,inverse,mask_rate,anomaly_ratio,expand,d_conv,top_k,num_kernels,enc_in,dec_in,c_out,d_model,n_heads,e_layers,d_layers,d_ff,moving_avg,series_decomp_mode,factor,distil,dropout,embed,activation,output_attention,channel_independence,decomp_method,use_norm,down_sampling_layers,down_sampling_window,down_sampling_method,seg_len,num_workers,train_epochs,stop_epochs,batch_size,patience,learning_rate,des,loss,lradj,use_amp,use_gpu,gpu,use_multi_gpu,devices,p_hidden_dims,p_hidden_layers,use_dtw,augmentation_ratio,jitter,scaling,permutation,randompermutation,magwarp,timewarp,windowslice,windowwarp,rotation,spawner,dtwwarp,shapedtwwarp,wdba,discdtw,discsdtw,extra_tag,lstm_hidden_size,lstm_layers,num_spline,sample_times,run_time
Reformer,electricity/electricity.csv,,0.006228433,0.06382573,,,,,,,long_term_forecast_OT_96_16_Reformer_custom_ftMS_sl96_ll16_pl16_dm512_nh8_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-04-16 16-52-05,2021,long_term_forecast,1,OT_96_16,custom,MS,OT,t,0,MinMaxScaler,0,0.8,False,96,16,16,Monthly,False,0.25,0.25,2,4,5,6,321,321,321,512,8,1,1,2048,25,avg,1,True,0.1,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,10,8.0,256,3,5e-05,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2024-04-16 16-52-05
Reformer,exchange_rate/exchange_rate.csv,,0.025284529,0.13257632,,,,,,,long_term_forecast_OT_96_16_Reformer_custom_ftMS_sl96_ll16_pl16_dm512_nh8_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-04-16 16-57-47,2021,long_term_forecast,1,OT_96_16,custom,MS,OT,t,0,MinMaxScaler,0,0.9,False,96,16,16,Monthly,False,0.25,0.25,2,4,5,6,8,8,8,512,8,1,1,2048,25,avg,1,True,0.1,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,10,4.0,256,3,5e-05,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2024-04-16 16-57-47
Reformer,electricity/electricity.csv,,0.0066348338,0.06617506,,,,,,,long_term_forecast_OT_96_32_Reformer_custom_ftMS_sl96_ll16_pl32_dm512_nh8_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-04-24 12-06-03,2021,long_term_forecast,1,OT_96_32,custom,MS,OT,t,0,MinMaxScaler,0,0.8,False,96,16,32,Monthly,False,0.25,0.25,2,4,5,6,321,321,321,512,8,1,1,2048,25,avg,1,True,0.1,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,10,10.0,256,3,5e-05,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2024-04-24 12-06-03
Reformer,exchange_rate/exchange_rate.csv,,0.056952428,0.19597338,,,,,,,long_term_forecast_OT_96_32_Reformer_custom_ftMS_sl96_ll16_pl32_dm512_nh8_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-04-24 12-31-52,2021,long_term_forecast,1,OT_96_32,custom,MS,OT,t,0,MinMaxScaler,0,0.9,False,96,16,32,Monthly,False,0.25,0.25,2,4,5,6,8,8,8,512,8,1,1,2048,25,avg,1,True,0.1,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,10,4.0,256,3,5e-05,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2024-04-24 12-31-52
Reformer,electricity/electricity.csv,,0.0072838925,0.07002037,,,,,,,long_term_forecast_OT_96_64_Reformer_custom_ftMS_sl96_ll16_pl64_dm512_nh8_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-05-07 12-44-02,2021,long_term_forecast,1,OT_96_64,custom,MS,OT,t,0,MinMaxScaler,0,0.8,False,96,16,64,Monthly,False,0.25,0.25,2,4,5,6,321,321,321,512,8,1,1,2048,25,avg,1,True,0.1,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,10,8,256,3,5e-05,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2024-05-07 12-44-02
Reformer,exchange_rate/exchange_rate.csv,,0.103374265,0.27526197,,,,,,,long_term_forecast_OT_96_64_Reformer_custom_ftMS_sl96_ll16_pl64_dm512_nh8_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-05-07 12-50-58,2021,long_term_forecast,1,OT_96_64,custom,MS,OT,t,0,MinMaxScaler,0,0.9,False,96,16,64,Monthly,False,0.25,0.25,2,4,5,6,8,8,8,512,8,1,1,2048,25,avg,1,True,0.1,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,10,10,256,3,5e-05,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2024-05-07 12-50-58
Reformer,electricity/electricity.csv,,0.007274698,0.06951768,,,,,,,long_term_forecast_OT_96_96_Reformer_custom_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-04-24 12-12-55,2021,long_term_forecast,1,OT_96_96,custom,MS,OT,t,0,MinMaxScaler,0,0.8,False,96,48,96,Monthly,False,0.25,0.25,2,4,5,6,321,321,321,512,8,1,1,2048,25,avg,1,True,0.1,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,10,8.0,256,3,5e-05,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2024-04-24 12-12-55
Reformer,exchange_rate/exchange_rate.csv,,0.12937924,0.314859,,,,,,,long_term_forecast_OT_96_96_Reformer_custom_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-04-24 12-34-57,2021,long_term_forecast,1,OT_96_96,custom,MS,OT,t,0,MinMaxScaler,0,0.9,False,96,48,96,Monthly,False,0.25,0.25,2,4,5,6,8,8,8,512,8,1,1,2048,25,avg,1,True,0.1,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,10,6.0,256,3,5e-05,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2024-04-24 12-34-57
Transformer,traffic/traffic.csv,,0.010370551,0.08301224,,,,,,,long_term_forecast_OT_96_16_Transformer_custom_ftMS_sl96_ll16_pl16_dm512_nh8_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-06-01 17-14-35,2021,long_term_forecast,1,OT_96_16,custom,MS,OT,t,0,MinMaxScaler,0,0.9,False,96,16,16,Monthly,False,0.25,0.25,2,4,5,6,862,862,862,512,8,1,1,2048,25,avg,1,True,0.1,timeF,gelu,False,0,moving_avg,1,0,1,,48,12,10,10,256,3,5e-05,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2024-06-01 17-14-35
Informer,traffic/traffic.csv,,0.0113038765,0.08254308,,,,,,,long_term_forecast_OT_96_16_Informer_custom_ftMS_sl96_ll16_pl16_dm512_nh8_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-06-01 17-28-21,2021,long_term_forecast,1,OT_96_16,custom,MS,OT,t,0,MinMaxScaler,0,0.9,False,96,16,16,Monthly,False,0.25,0.25,2,4,5,6,862,862,862,512,8,1,1,2048,25,avg,1,True,0.1,timeF,gelu,False,0,moving_avg,1,0,1,,48,12,10,10,256,3,5e-05,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2024-06-01 17-28-21
