model,data_path,custom_params,mse,mae,acc,smape,f_score,crps,mre,pinaw,setting,seed,task_name,is_training,model_id,data,features,target,freq,lag,scaler,reindex,reindex_tolerance,pin_memory,seq_len,label_len,pred_len,seasonal_patterns,inverse,mask_rate,anomaly_ratio,expand,d_conv,top_k,num_kernels,enc_in,dec_in,c_out,d_model,n_heads,e_layers,d_layers,d_ff,moving_avg,series_decomp_mode,factor,distil,dropout,embed,activation,output_attention,channel_independence,decomp_method,use_norm,down_sampling_layers,down_sampling_window,down_sampling_method,seg_len,num_workers,train_epochs,stop_epochs,batch_size,patience,learning_rate,des,loss,lradj,use_amp,use_gpu,gpu,use_multi_gpu,devices,p_hidden_dims,p_hidden_layers,use_dtw,augmentation_ratio,jitter,scaling,permutation,randompermutation,magwarp,timewarp,windowslice,windowwarp,rotation,spawner,dtwwarp,shapedtwwarp,wdba,discdtw,discsdtw,extra_tag,lstm_hidden_size,lstm_layers,num_spline,sample_times,run_time
Autoformer,exchange_rate/exchange_rate.csv,,0.0054833107,0.057959903,,,,,,,long_term_forecast_OT_96_16_Autoformer_custom_ftMS_sl96_ll16_pl16_dm512_nh8_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-16 17-16-36,2021,long_term_forecast,1,OT_96_16,custom,MS,OT,t,0,MinMaxScaler,0,0.9,,96,16,16,Monthly,False,0.25,0.25,2,4,5,6,8,8,8,512,8,1,1,2048,25,avg,1,True,0.1,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,10,0,256,3,5e-05,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2024-04-16 17-16-36
Autoformer,weather/weather.csv,,8.808318e-05,0.0070223254,,,,,,,long_term_forecast_OT_96_16_Autoformer_custom_ftMS_sl96_ll16_pl16_dm512_nh8_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-16 17-20-14,2021,long_term_forecast,1,OT_96_16,custom,MS,OT,t,0,MinMaxScaler,0,0.9,,96,16,16,Monthly,False,0.25,0.25,2,4,5,6,21,21,21,512,8,1,1,2048,25,avg,1,True,0.1,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,10,0,256,3,5e-05,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2024-04-16 17-20-14
Transformer,electricity/electricity.csv,,0.0054314537,0.059351407,,,,,,,long_term_forecast_OT_96_32_Transformer_custom_ftMS_sl96_ll16_pl32_dm512_nh8_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-24 08-11-42,2021,long_term_forecast,1,OT_96_32,custom,MS,OT,t,0,MinMaxScaler,0,0.8,True,96,16,32,Monthly,False,0.25,0.25,2,4,5,6,321,321,321,512,8,1,1,2048,25,avg,1,True,0.1,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,10,6,256,3,5e-05,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2024-04-24 08-11-42
Transformer,electricity/electricity.csv,,0.00605989,0.06264014,,,,,,,long_term_forecast_OT_96_96_Transformer_custom_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-24 08-16-28,2021,long_term_forecast,1,OT_96_96,custom,MS,OT,t,0,MinMaxScaler,0,0.8,True,96,48,96,Monthly,False,0.25,0.25,2,4,5,6,321,321,321,512,8,1,1,2048,25,avg,1,True,0.1,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,10,7,256,3,5e-05,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2024-04-24 08-16-28
Transformer,electricity/electricity.csv,,0.0066167056,0.065451,,,,,,,long_term_forecast_OT_96_192_Transformer_custom_ftMS_sl96_ll48_pl192_dm512_nh8_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-24 08-44-30,2021,long_term_forecast,1,OT_96_192,custom,MS,OT,t,0,MinMaxScaler,0,0.8,True,96,48,192,Monthly,False,0.25,0.25,2,4,5,6,321,321,321,512,8,1,1,2048,25,avg,1,True,0.1,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,10,7,256,3,5e-05,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2024-04-24 08-44-30
Transformer,exchange_rate/exchange_rate.csv,,0.009338351,0.079145454,,,,,,,long_term_forecast_OT_96_32_Transformer_custom_ftMS_sl96_ll16_pl32_dm512_nh8_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-24 08-53-01,2021,long_term_forecast,1,OT_96_32,custom,MS,OT,t,0,MinMaxScaler,0,0.9,True,96,16,32,Monthly,False,0.25,0.25,2,4,5,6,8,8,8,512,8,1,1,2048,25,avg,1,True,0.1,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,10,0,256,3,5e-05,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2024-04-24 08-53-01
Transformer,exchange_rate/exchange_rate.csv,,0.013485116,0.09514247,,,,,,,long_term_forecast_OT_96_96_Transformer_custom_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-24 09-27-49,2021,long_term_forecast,1,OT_96_96,custom,MS,OT,t,0,MinMaxScaler,0,0.9,True,96,48,96,Monthly,False,0.25,0.25,2,4,5,6,8,8,8,512,8,1,1,2048,25,avg,1,True,0.1,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,10,9,256,3,5e-05,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2024-04-24 09-27-49
Transformer,exchange_rate/exchange_rate.csv,,0.02088087,0.11958459,,,,,,,long_term_forecast_OT_96_192_Transformer_custom_ftMS_sl96_ll48_pl192_dm512_nh8_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-24 09-31-38,2021,long_term_forecast,1,OT_96_192,custom,MS,OT,t,0,MinMaxScaler,0,0.9,True,96,48,192,Monthly,False,0.25,0.25,2,4,5,6,8,8,8,512,8,1,1,2048,25,avg,1,True,0.1,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,10,0,256,3,5e-05,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2024-04-24 09-31-38
Transformer,weather/weather.csv,,0.0007998587,0.021797445,,,,,,,long_term_forecast_OT_96_32_Transformer_custom_ftMS_sl96_ll16_pl32_dm512_nh8_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-24 09-56-49,2021,long_term_forecast,1,OT_96_32,custom,MS,OT,t,0,MinMaxScaler,0,0.9,True,96,16,32,Monthly,False,0.25,0.25,2,4,5,6,21,21,21,512,8,1,1,2048,25,avg,1,True,0.1,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,10,4,256,3,5e-05,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2024-04-24 09-56-49
Transformer,weather/weather.csv,,0.0005157395,0.020216946,,,,,,,long_term_forecast_OT_96_96_Transformer_custom_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-24 10-01-46,2021,long_term_forecast,1,OT_96_96,custom,MS,OT,t,0,MinMaxScaler,0,0.9,True,96,48,96,Monthly,False,0.25,0.25,2,4,5,6,21,21,21,512,8,1,1,2048,25,avg,1,True,0.1,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,10,7,256,3,5e-05,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2024-04-24 10-01-46
