model,data_path,custom_params,mse,mae,acc,smape,f_score,crps,mre,pinaw,setting,seed,task_name,is_training,model_id,data,features,target,freq,lag,scaler,reindex,reindex_tolerance,pin_memory,seq_len,label_len,pred_len,seasonal_patterns,inverse,mask_rate,anomaly_ratio,expand,d_conv,top_k,num_kernels,enc_in,dec_in,c_out,d_model,n_heads,e_layers,d_layers,d_ff,moving_avg,series_decomp_mode,factor,distil,dropout,embed,activation,output_attention,channel_independence,decomp_method,use_norm,down_sampling_layers,down_sampling_window,down_sampling_method,seg_len,num_workers,train_epochs,stop_epochs,batch_size,patience,learning_rate,des,loss,lradj,use_amp,use_gpu,gpu,use_multi_gpu,devices,p_hidden_dims,p_hidden_layers,use_dtw,augmentation_ratio,jitter,scaling,permutation,randompermutation,magwarp,timewarp,windowslice,windowwarp,rotation,spawner,dtwwarp,shapedtwwarp,wdba,discdtw,discsdtw,extra_tag,lstm_hidden_size,lstm_layers,num_spline,sample_times,run_time
Crossformer,station00.csv,,0.59778565,0.48851603,,,,,,,long_term_forecast_power_96_96_Crossformer_custom_ftM_sl96_ll96_pl96_dm512_nh8_el1_dl1_dmadp_avg_ma31_df2048_fc2_ebtimeF_dtTrue_deExp_2023-10-28 14-41-45,2021,long_term_forecast,1,"power_96_96(large_lr, PatchEmbedding)",custom,M,power,t,,,,,,96,96,96,Monthly,False,0.25,0.25,2,4,5,6,14,14,14,512,8,1,1,2048,25,avg,2,True,0.1,timeF,gelu,False,0,moving_avg,1,0,1,,48,10,3,,32,3,0.0001,Exp,MSE,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,2023-10-28 14-41-45
Crossformer,station00.csv,,0.6644942,0.505561,,,,,,,long_term_forecast_power_96_96_Crossformer_custom_ftM_sl96_ll96_pl96_dm512_nh8_el1_dl1_dmadp_avg_ma31_df2048_fc2_ebtimeF_dtTrue_deExp_2023-10-28 14-55-48,2021,long_term_forecast,1,"power_96_96(large_lr, DSW, padding_start)",custom,M,power,t,,,,,,96,96,96,Monthly,False,0.25,0.25,2,4,5,6,14,14,14,512,8,1,1,2048,25,avg,2,True,0.1,timeF,gelu,False,0,moving_avg,1,0,1,,48,10,3,,32,3,0.0001,Exp,MSE,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,2023-10-28 14-55-48
Crossformer,station00.csv,,0.59778565,0.48851603,,,,,,,long_term_forecast_power_96_96_Crossformer_custom_ftM_sl96_ll96_pl96_dm512_nh8_el1_dl1_dmadp_avg_ma31_df2048_fc2_ebtimeF_dtTrue_deExp_2023-10-28 15-56-31,2021,long_term_forecast,1,"power_96_96(large_lr, DSW, padding_start, pos_embed)",custom,M,power,t,,,,,,96,96,96,Monthly,False,0.25,0.25,2,4,5,6,14,14,14,512,8,1,1,2048,25,avg,2,True,0.1,timeF,gelu,False,0,moving_avg,1,0,1,,48,10,3,,32,3,0.0001,Exp,MSE,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,2023-10-28 15-56-31
Crossformer,station00.csv,,0.6291772,0.5073669,,,,,,,long_term_forecast_power_96_96_Crossformer_custom_ftM_sl96_ll96_pl96_dm512_nh8_el1_dl1_dmavg_ma25_df2048_fc7_ebtimeF_dtTrue_deExp_2023-10-29 17-24-53,2021,long_term_forecast,1,power_96_96(large_lr),custom,M,power,t,,,,,,96,96,96,Monthly,False,0.25,0.25,2,4,5,6,14,14,14,512,8,1,1,2048,25,avg,7,True,0.1,timeF,gelu,False,0,moving_avg,1,0,1,,48,10,3,,32,3,0.0001,Exp,MSE,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,2023-10-29 17-24-53
