model,data_path,custom_params,mse,mae,acc,smape,f_score,crps,mre,naps,picp,pinaw,cwc,setting,seed,task_name,is_training,model_id,data,features,target,freq,lag,scaler,reindex,reindex_tolerance,pin_memory,seq_len,label_len,pred_len,seasonal_patterns,inverse,mask_rate,anomaly_ratio,expand,d_conv,top_k,num_kernels,enc_in,dec_in,c_out,d_model,n_heads,e_layers,d_layers,d_ff,moving_avg,series_decomp_mode,factor,distil,dropout,embed,activation,output_attention,channel_independence,decomp_method,use_norm,down_sampling_layers,down_sampling_window,down_sampling_method,seg_len,num_workers,train_epochs,stop_epochs,batch_size,patience,learning_rate,des,loss,lradj,use_amp,use_gpu,gpu,use_multi_gpu,devices,p_hidden_dims,p_hidden_layers,use_dtw,augmentation_ratio,jitter,scaling,permutation,randompermutation,magwarp,timewarp,windowslice,windowwarp,rotation,spawner,dtwwarp,shapedtwwarp,wdba,discdtw,discsdtw,extra_tag,lstm_hidden_size,lstm_layers,num_spline,sample_times,run_time
LSTM-AQ,exchange_rate/exchange_rate.csv,AA_attn_dhz_ap1_norm,0.17559657,0.3811856,,,,0.2638183832168579,0.3899778425693512,0.800395667552948,,,,probability_forecast_OT_96_192_LSTM-AQ_custom_ftMS_sl96_ll0_pl192_dm24_nh2_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-04-27 07-26-21,2021,probability_forecast,1,OT_96_192,custom,MS,OT,t,3,MinMaxScaler,0,0.9,False,96,0,192,Monthly,False,0.25,0.25,2,4,5,6,8,8,8,24,2,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,50,2,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,24,2,20,99,2024-04-27 07-26-21
LSTM-AQ,exchange_rate/exchange_rate.csv,AA_attn_dhz_ap1_norm,0.030630572,0.15658545,,,,0.07248710840940475,0.319938600063324,0.33956998586654663,,,,probability_forecast_OT_96_192_LSTM-AQ_custom_ftMS_sl96_ll0_pl192_dm24_nh2_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-04-27 07-32-46,2021,probability_forecast,1,OT_96_192,custom,MS,OT,t,3,MinMaxScaler,0,0.9,False,96,0,192,Monthly,False,0.25,0.25,2,4,5,6,8,8,8,24,2,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,50,13,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,24,3,20,99,2024-04-27 07-32-46
LSTM-AQ,exchange_rate/exchange_rate.csv,AA_attn_dhz_ap1_norm,0.17249994,0.3847389,,,,0.26939746737480164,0.4300563335418701,0.6522701978683472,,,,probability_forecast_OT_96_192_LSTM-AQ_custom_ftMS_sl96_ll0_pl192_dm24_nh2_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-04-27 07-45-59,2021,probability_forecast,1,OT_96_192,custom,MS,OT,t,3,MinMaxScaler,0,0.9,False,96,0,192,Monthly,False,0.25,0.25,2,4,5,6,8,8,8,24,2,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,50,6,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,40,1,20,99,2024-04-27 07-45-59
LSTM-AQ,exchange_rate/exchange_rate.csv,AA_attn_dhz_ap1_norm,nan,nan,,,,nan,0.5,nan,,,,probability_forecast_OT_96_192_LSTM-AQ_custom_ftMS_sl96_ll0_pl192_dm24_nh2_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-04-27 07-55-13,2021,probability_forecast,1,OT_96_192,custom,MS,OT,t,3,MinMaxScaler,0,0.9,False,96,0,192,Monthly,False,0.25,0.25,2,4,5,6,8,8,8,24,2,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,50,1,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,40,2,20,99,2024-04-27 07-55-13
LSTM-AQ,exchange_rate/exchange_rate.csv,AA_attn_dhz_ap1_norm,0.033228736,0.15190774,,,,0.07847878336906433,0.20527279376983643,0.3626639246940613,,,,probability_forecast_OT_96_192_LSTM-AQ_custom_ftMS_sl96_ll0_pl192_dm24_nh2_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-04-27 08-01-08,2021,probability_forecast,1,OT_96_192,custom,MS,OT,t,3,MinMaxScaler,0,0.9,False,96,0,192,Monthly,False,0.25,0.25,2,4,5,6,8,8,8,24,2,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,50,13,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,40,3,20,99,2024-04-27 08-01-08
LSTM-AQ,exchange_rate/exchange_rate.csv,AA_attn_dhz_ap1_norm,0.022023775,0.12575294,,,,0.05846015736460686,0.11896844953298569,0.4333633780479431,,,,probability_forecast_OT_96_192_LSTM-AQ_custom_ftMS_sl96_ll0_pl192_dm24_nh2_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-04-27 08-14-30,2021,probability_forecast,1,OT_96_192,custom,MS,OT,t,3,MinMaxScaler,0,0.9,False,96,0,192,Monthly,False,0.25,0.25,2,4,5,6,8,8,8,24,2,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,50,8,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,64,1,20,99,2024-04-27 08-14-30
LSTM-AQ,exchange_rate/exchange_rate.csv,AA_attn_dhz_ap1_norm,0.069843836,0.23125872,,,,0.13963715732097626,0.32641562819480896,0.526720404624939,,,,probability_forecast_OT_96_192_LSTM-AQ_custom_ftMS_sl96_ll0_pl192_dm24_nh2_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-04-27 08-24-27,2021,probability_forecast,1,OT_96_192,custom,MS,OT,t,3,MinMaxScaler,0,0.9,False,96,0,192,Monthly,False,0.25,0.25,2,4,5,6,8,8,8,24,2,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,50,5,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,64,2,20,99,2024-04-27 08-24-27
LSTM-AQ,exchange_rate/exchange_rate.csv,AA_attn_dhz_ap1_norm,0.030443989,0.16172267,,,,0.08152101188898087,0.4385804235935211,0.2984107732772827,,,,probability_forecast_OT_96_192_LSTM-AQ_custom_ftMS_sl96_ll0_pl192_dm24_nh2_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-04-27 08-32-43,2021,probability_forecast,1,OT_96_192,custom,MS,OT,t,3,MinMaxScaler,0,0.9,False,96,0,192,Monthly,False,0.25,0.25,2,4,5,6,8,8,8,24,2,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,50,12,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,64,3,20,99,2024-04-27 08-32-43
LSTM-AQ,weather/weather.csv,AA_attn_dhz_ap1_norm,0.0021766995,0.04664309,,,,0.004543383605778217,0.4145016074180603,0.055250972509384155,,,,probability_forecast_OT_96_192_LSTM-AQ_custom_ftMS_sl96_ll0_pl192_dm24_nh2_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-04-27 08-45-34,2021,probability_forecast,1,OT_96_192,custom,MS,OT,t,3,MinMaxScaler,0,0.9,False,96,0,192,Monthly,False,0.25,0.25,2,4,5,6,21,21,21,24,2,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,50,42,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,24,1,20,99,2024-04-27 08-45-34
LSTM-AQ,weather/weather.csv,AA_attn_dhz_ap1_norm,0.002839318,0.053274862,,,,0.005587620195001364,0.407775342464447,0.07125119864940643,,,,probability_forecast_OT_96_192_LSTM-AQ_custom_ftMS_sl96_ll0_pl192_dm24_nh2_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-04-27 12-14-58,2021,probability_forecast,1,OT_96_192,custom,MS,OT,t,3,MinMaxScaler,0,0.9,False,96,0,192,Monthly,False,0.25,0.25,2,4,5,6,21,21,21,24,2,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,50,31,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,24,2,20,99,2024-04-27 12-14-58
LSTM-AQ,weather/weather.csv,AA_attn_dhz_ap1_norm,0.004818385,0.06938411,,,,0.008217602968215942,0.1126628965139389,0.11971243470907211,,,,probability_forecast_OT_96_192_LSTM-AQ_custom_ftMS_sl96_ll0_pl192_dm24_nh2_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-04-27 15-39-03,2021,probability_forecast,1,OT_96_192,custom,MS,OT,t,3,MinMaxScaler,0,0.9,True,96,0,192,Monthly,False,0.25,0.25,2,4,5,6,21,21,21,24,2,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,50,6,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,24,3,20,99,2024-04-27 15-39-03
LSTM-AQ,weather/weather.csv,AA_attn_dhz_ap1_norm,0.008103836,0.089971684,,,,0.014040770940482616,0.20236922800540924,0.1853489875793457,,,,probability_forecast_OT_96_192_LSTM-AQ_custom_ftMS_sl96_ll0_pl192_dm24_nh2_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-04-27 16-30-22,2021,probability_forecast,1,OT_96_192,custom,MS,OT,t,3,MinMaxScaler,0,0.9,True,96,0,192,Monthly,False,0.25,0.25,2,4,5,6,21,21,21,24,2,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,50,3,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,40,1,20,99,2024-04-27 16-30-22
LSTM-AQ,weather/weather.csv,AA_attn_dhz_ap1_norm,0.0075060916,0.08659449,,,,0.012718814425170422,0.20577922463417053,0.16984671354293823,,,,probability_forecast_OT_96_192_LSTM-AQ_custom_ftMS_sl96_ll0_pl192_dm24_nh2_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-04-27 17-08-45,2021,probability_forecast,1,OT_96_192,custom,MS,OT,t,3,MinMaxScaler,0,0.9,True,96,0,192,Monthly,False,0.25,0.25,2,4,5,6,21,21,21,24,2,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,50,3,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,40,2,20,99,2024-04-27 17-08-45
LSTM-AQ,weather/weather.csv,AA_attn_dhz_ap1_norm,0.002245649,0.047377568,,,,0.004375691991299391,0.3509346842765808,0.0580931231379509,,,,probability_forecast_OT_96_192_LSTM-AQ_custom_ftMS_sl96_ll0_pl192_dm24_nh2_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-04-27 17-46-16,2021,probability_forecast,1,OT_96_192,custom,MS,OT,t,3,MinMaxScaler,0,0.9,True,96,0,192,Monthly,False,0.25,0.25,2,4,5,6,21,21,21,24,2,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,50,33,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,40,3,20,99,2024-04-27 17-46-16
LSTM-AQ,weather/weather.csv,AA_attn_dhz_ap1_norm,0.0017556226,0.04188834,,,,0.0037487405352294445,0.3717341423034668,0.046327751129865646,,,,probability_forecast_OT_96_192_LSTM-AQ_custom_ftMS_sl96_ll0_pl192_dm24_nh2_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-04-27 20-44-46,2021,probability_forecast,1,OT_96_192,custom,MS,OT,t,3,MinMaxScaler,0,0.9,True,96,0,192,Monthly,False,0.25,0.25,2,4,5,6,21,21,21,24,2,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,50,47,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,64,1,20,99,2024-04-27 20-44-46
LSTM-AQ,weather/weather.csv,AA_attn_dhz_ap1_norm,0.00293006,0.054109026,,,,0.0053350431844592094,0.18846118450164795,0.07753780484199524,,,,probability_forecast_OT_96_192_LSTM-AQ_custom_ftMS_sl96_ll0_pl192_dm24_nh2_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-04-28 00-45-09,2021,probability_forecast,1,OT_96_192,custom,MS,OT,t,3,MinMaxScaler,0,0.9,True,96,0,192,Monthly,False,0.25,0.25,2,4,5,6,21,21,21,24,2,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,50,11,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,64,2,20,99,2024-04-28 00-45-09
LSTM-AQ,weather/weather.csv,AA_attn_dhz_ap1_norm,0.0066267163,0.08135802,,,,0.011492123827338219,0.2539266347885132,0.15180067718029022,,,,probability_forecast_OT_96_192_LSTM-AQ_custom_ftMS_sl96_ll0_pl192_dm24_nh2_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-04-28 02-01-44,2021,probability_forecast,1,OT_96_192,custom,MS,OT,t,3,MinMaxScaler,0,0.9,True,96,0,192,Monthly,False,0.25,0.25,2,4,5,6,21,21,21,24,2,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,50,3,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,64,3,20,99,2024-04-28 02-01-44
LSTM-AQ,electricity/electricity.csv,AA_attn_dhz_ap1_norm,0.0015796855,0.030280009,,,,0.023379262536764145,0.1247527077794075,0.10814327001571655,,,,probability_forecast_OT_96_192_LSTM-AQ_custom_ftMS_sl96_ll0_pl192_dm24_nh1_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-04-29 16-21-41,2021,probability_forecast,1,OT_96_192,custom,MS,OT,t,3,MinMaxScaler,0,0.8,True,96,0,192,Monthly,False,0.25,0.25,2,4,5,6,321,321,321,24,1,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,50,13,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,64,3,20,99,2024-04-29 16-21-41
LSTM-AQ,electricity/electricity.csv,AA_attn_dhz_ap1_norm,0.0016034273,0.030745234,,,,0.023056332021951675,0.11367171257734299,0.09645869582891464,,,,probability_forecast_OT_96_192_LSTM-AQ_custom_ftMS_sl96_ll0_pl192_dm40_nh1_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-04-29 17-05-14,2021,probability_forecast,1,OT_96_192,custom,MS,OT,t,3,MinMaxScaler,0,0.8,True,96,0,192,Monthly,False,0.25,0.25,2,4,5,6,321,321,321,40,1,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,50,14,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,64,3,20,99,2024-04-29 17-05-14
