model,data_path,custom_params,mse,mae,acc,smape,f_score,crps,mre,pinaw,setting,seed,task_name,is_training,model_id,data,features,target,freq,lag,checkpoints,scaler,reindex,reindex_tolerance,pin_memory,seq_len,label_len,pred_len,seasonal_patterns,inverse,mask_rate,anomaly_ratio,top_k,num_kernels,enc_in,dec_in,c_out,d_model,n_heads,e_layers,d_layers,d_ff,moving_avg,series_decomp_mode,factor,distil,dropout,embed,activation,output_attention,channel_independence,num_workers,train_epochs,stop_epochs,batch_size,patience,learning_rate,des,loss,lradj,use_amp,use_gpu,gpu,use_multi_gpu,devices,p_hidden_dims,p_hidden_layers,lstm_hidden_size,lstm_layers,num_spline,sample_times,run_time
LSTM-AQ,weather/weather.csv,AA_attn_dhd1_ap_norm,0.004014588,0.061317984,,,,0.01183274481445551,0.38947609066963196,0.0769955962896347,probability_forecast_OT_96_16_LSTM-AQ_custom_ftMS_sl96_ll0_pl16_dm40_nh1_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-14 14-01-01,2021,probability_forecast,1,OT_96_16,custom,MS,OT,t,3,./checkpoints/,MinMaxScaler,0,0.9,,96,0,16,Monthly,False,0.25,0.25,5,6,21,21,21,40,1,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,16,50,17,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,40,1,20,99,2024-04-14 14-01-01
LSTM-AQ,weather/weather.csv,AA_attn_dhd1_ap_dhs,0.0026846444,0.051780846,,,,0.007107418030500412,0.19225838780403137,0.09751641750335693,probability_forecast_OT_96_16_LSTM-AQ_custom_ftMS_sl96_ll0_pl16_dm40_nh1_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-14 14-13-59,2021,probability_forecast,1,OT_96_16,custom,MS,OT,t,3,./checkpoints/,MinMaxScaler,0,0.9,,96,0,16,Monthly,False,0.25,0.25,5,6,21,21,21,40,1,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,16,50,10,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,40,1,20,99,2024-04-14 14-13-59
LSTM-AQ,weather/weather.csv,AA_attn_dhd1_ap_dhs_norm,0.025806919,0.12683974,,,,0.07286142557859421,0.3380416929721832,0.10258189588785172,probability_forecast_OT_96_16_LSTM-AQ_custom_ftMS_sl96_ll0_pl16_dm40_nh1_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-14 14-23-30,2021,probability_forecast,1,OT_96_16,custom,MS,OT,t,3,./checkpoints/,MinMaxScaler,0,0.9,,96,0,16,Monthly,False,0.25,0.25,5,6,21,21,21,40,1,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,16,50,9,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,40,1,20,99,2024-04-14 14-23-30
LSTM-AQ,weather/weather.csv,AA_attn_dhz,0.0031298874,0.055136018,,,,0.011404158547520638,0.20163747668266296,0.141628235578537,probability_forecast_OT_96_16_LSTM-AQ_custom_ftMS_sl96_ll0_pl16_dm40_nh1_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-14 14-32-49,2021,probability_forecast,1,OT_96_16,custom,MS,OT,t,3,./checkpoints/,MinMaxScaler,0,0.9,,96,0,16,Monthly,False,0.25,0.25,5,6,21,21,21,40,1,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,16,50,8,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,40,1,20,99,2024-04-14 14-32-49
LSTM-AQ,weather/weather.csv,AA_attn_dhz_norm,0.004013483,0.06329453,,,,0.008251218125224113,0.34032073616981506,0.09389541298151016,probability_forecast_OT_96_16_LSTM-AQ_custom_ftMS_sl96_ll0_pl16_dm40_nh1_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-14 14-41-16,2021,probability_forecast,1,OT_96_16,custom,MS,OT,t,3,./checkpoints/,MinMaxScaler,0,0.9,,96,0,16,Monthly,False,0.25,0.25,5,6,21,21,21,40,1,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,16,50,16,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,40,1,20,99,2024-04-14 14-41-16
LSTM-AQ,weather/weather.csv,AA_attn_dhz_dhs,0.0024790575,0.04941259,,,,0.01027643121778965,0.2045455425977707,0.1291004717350006,probability_forecast_OT_96_16_LSTM-AQ_custom_ftMS_sl96_ll0_pl16_dm40_nh1_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-14 14-53-24,2021,probability_forecast,1,OT_96_16,custom,MS,OT,t,3,./checkpoints/,MinMaxScaler,0,0.9,,96,0,16,Monthly,False,0.25,0.25,5,6,21,21,21,40,1,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,16,50,12,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,40,1,20,99,2024-04-14 14-53-24
LSTM-AQ,weather/weather.csv,AA_attn_dhz_dhs_norm,0.005980657,0.07714645,,,,0.013037987984716892,0.3097257614135742,0.1269282102584839,probability_forecast_OT_96_16_LSTM-AQ_custom_ftMS_sl96_ll0_pl16_dm40_nh1_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-14 15-03-01,2021,probability_forecast,1,OT_96_16,custom,MS,OT,t,3,./checkpoints/,MinMaxScaler,0,0.9,,96,0,16,Monthly,False,0.25,0.25,5,6,21,21,21,40,1,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,16,50,7,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,40,1,20,99,2024-04-14 15-03-01
LSTM-AQ,weather/weather.csv,AA_attn_dhz_ap,0.0021542623,0.046376493,,,,0.00592862768098712,0.175972118973732,0.08087470382452011,probability_forecast_OT_96_16_LSTM-AQ_custom_ftMS_sl96_ll0_pl16_dm40_nh1_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-14 15-10-37,2021,probability_forecast,1,OT_96_16,custom,MS,OT,t,3,./checkpoints/,MinMaxScaler,0,0.9,,96,0,16,Monthly,False,0.25,0.25,5,6,21,21,21,40,1,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,16,50,23,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,40,1,20,99,2024-04-14 15-10-37
LSTM-AQ,weather/weather.csv,AA_attn_dhz_ap_norm,0.0043912386,0.06625203,,,,0.0075311847031116486,0.2588633596897125,0.10702089965343475,probability_forecast_OT_96_16_LSTM-AQ_custom_ftMS_sl96_ll0_pl16_dm40_nh1_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-14 15-26-04,2021,probability_forecast,1,OT_96_16,custom,MS,OT,t,3,./checkpoints/,MinMaxScaler,0,0.9,,96,0,16,Monthly,False,0.25,0.25,5,6,21,21,21,40,1,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,16,50,7,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,40,1,20,99,2024-04-14 15-26-04
LSTM-AQ,weather/weather.csv,AA_attn_dhz_ap_dhs,0.0075977896,0.08130077,,,,0.01975236088037491,0.19524730741977692,0.21578149497509003,probability_forecast_OT_96_16_LSTM-AQ_custom_ftMS_sl96_ll0_pl16_dm40_nh1_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-14 15-34-06,2021,probability_forecast,1,OT_96_16,custom,MS,OT,t,3,./checkpoints/,MinMaxScaler,0,0.9,,96,0,16,Monthly,False,0.25,0.25,5,6,21,21,21,40,1,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,16,50,2,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,40,1,20,99,2024-04-14 15-34-06
LSTM-AQ,weather/weather.csv,AA_attn_dhz_ap_dhs_norm,0.0033600947,0.057951108,,,,0.005894933827221394,0.07198392599821091,0.08786783367395401,probability_forecast_OT_96_16_LSTM-AQ_custom_ftMS_sl96_ll0_pl16_dm40_nh1_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-14 15-39-20,2021,probability_forecast,1,OT_96_16,custom,MS,OT,t,3,./checkpoints/,MinMaxScaler,0,0.9,,96,0,16,Monthly,False,0.25,0.25,5,6,21,21,21,40,1,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,16,50,14,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,40,1,20,99,2024-04-14 15-39-20
LSTM-AQ,weather/weather.csv,AA_attn_dhz_dhd1,0.04949663,0.12087144,,,,0.10454857349395752,0.16352935135364532,0.8149052262306213,probability_forecast_OT_96_16_LSTM-AQ_custom_ftMS_sl96_ll0_pl16_dm40_nh1_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-14 15-50-44,2021,probability_forecast,1,OT_96_16,custom,MS,OT,t,3,./checkpoints/,MinMaxScaler,0,0.9,,96,0,16,Monthly,False,0.25,0.25,5,6,21,21,21,40,1,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,16,50,33,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,40,1,20,99,2024-04-14 15-50-44
LSTM-AQ,weather/weather.csv,AA_attn_dhz_dhd1_norm,0.0035727432,0.059588462,,,,0.007702663075178862,0.2942681312561035,0.08829008787870407,probability_forecast_OT_96_16_LSTM-AQ_custom_ftMS_sl96_ll0_pl16_dm40_nh1_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-14 16-11-05,2021,probability_forecast,1,OT_96_16,custom,MS,OT,t,3,./checkpoints/,MinMaxScaler,0,0.9,,96,0,16,Monthly,False,0.25,0.25,5,6,21,21,21,40,1,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,16,50,13,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,40,1,20,99,2024-04-14 16-11-05
LSTM-AQ,weather/weather.csv,AA_attn_dhz_dhd1_dhs,0.28722504,0.19193546,,,,0.1114906370639801,0.16753274202346802,0.7750520706176758,probability_forecast_OT_96_16_LSTM-AQ_custom_ftMS_sl96_ll0_pl16_dm40_nh1_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-14 16-21-40,2021,probability_forecast,1,OT_96_16,custom,MS,OT,t,3,./checkpoints/,MinMaxScaler,0,0.9,,96,0,16,Monthly,False,0.25,0.25,5,6,21,21,21,40,1,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,16,50,24,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,40,1,20,99,2024-04-14 16-21-40
LSTM-AQ,weather/weather.csv,AA_attn_dhz_dhd1_dhs_norm,0.003936476,0.06243551,,,,0.008838234469294548,0.30621442198753357,0.09288696944713593,probability_forecast_OT_96_16_LSTM-AQ_custom_ftMS_sl96_ll0_pl16_dm40_nh1_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-14 16-38-01,2021,probability_forecast,1,OT_96_16,custom,MS,OT,t,3,./checkpoints/,MinMaxScaler,0,0.9,,96,0,16,Monthly,False,0.25,0.25,5,6,21,21,21,40,1,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,16,50,11,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,40,1,20,99,2024-04-14 16-38-01
LSTM-AQ,weather/weather.csv,AA_attn_dhz_dhd1_ap,0.002477868,0.049749903,,,,0.005741945002228022,0.1526016741991043,0.08112885057926178,probability_forecast_OT_96_16_LSTM-AQ_custom_ftMS_sl96_ll0_pl16_dm40_nh1_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-14 16-47-56,2021,probability_forecast,1,OT_96_16,custom,MS,OT,t,3,./checkpoints/,MinMaxScaler,0,0.9,,96,0,16,Monthly,False,0.25,0.25,5,6,21,21,21,40,1,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,16,50,12,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,40,1,20,99,2024-04-14 16-47-56
LSTM-AQ,weather/weather.csv,AA_attn_dhz_dhd1_ap_norm,0.006490645,0.074557416,,,,0.018203292042016983,0.3955322504043579,0.09873278439044952,probability_forecast_OT_96_16_LSTM-AQ_custom_ftMS_sl96_ll0_pl16_dm40_nh1_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-14 16-58-33,2021,probability_forecast,1,OT_96_16,custom,MS,OT,t,3,./checkpoints/,MinMaxScaler,0,0.9,,96,0,16,Monthly,False,0.25,0.25,5,6,21,21,21,40,1,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,16,50,8,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,40,1,20,99,2024-04-14 16-58-33
LSTM-AQ,weather/weather.csv,AA_attn_dhz_dhd1_ap_dhs,0.0024423783,0.049393747,,,,0.00532946502789855,0.11996199190616608,0.07440744340419769,probability_forecast_OT_96_16_LSTM-AQ_custom_ftMS_sl96_ll0_pl16_dm40_nh1_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-14 17-07-17,2021,probability_forecast,1,OT_96_16,custom,MS,OT,t,3,./checkpoints/,MinMaxScaler,0,0.9,,96,0,16,Monthly,False,0.25,0.25,5,6,21,21,21,40,1,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,16,50,13,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,40,1,20,99,2024-04-14 17-07-17
LSTM-AQ,weather/weather.csv,AA_attn_dhz_dhd1_ap_dhs_norm,0.012957638,0.08579584,,,,0.03919567912817001,0.3343777060508728,0.07984692603349686,probability_forecast_OT_96_16_LSTM-AQ_custom_ftMS_sl96_ll0_pl16_dm40_nh1_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-14 17-18-33,2021,probability_forecast,1,OT_96_16,custom,MS,OT,t,3,./checkpoints/,MinMaxScaler,0,0.9,,96,0,16,Monthly,False,0.25,0.25,5,6,21,21,21,40,1,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,16,50,22,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,40,1,20,99,2024-04-14 17-18-33
