model,data_path,custom_params,mse,mae,acc,smape,f_score,crps,mre,naps,picp,pinaw,cwc,setting,seed,task_name,is_training,model_id,data,features,target,freq,lag,scaler,reindex,reindex_tolerance,pin_memory,seq_len,label_len,pred_len,seasonal_patterns,inverse,mask_rate,anomaly_ratio,expand,d_conv,top_k,num_kernels,enc_in,dec_in,c_out,d_model,n_heads,e_layers,d_layers,d_ff,moving_avg,series_decomp_mode,factor,distil,dropout,embed,activation,output_attention,channel_independence,decomp_method,use_norm,down_sampling_layers,down_sampling_window,down_sampling_method,seg_len,num_workers,train_epochs,stop_epochs,batch_size,patience,learning_rate,des,loss,lradj,use_amp,use_gpu,gpu,use_multi_gpu,devices,p_hidden_dims,p_hidden_layers,use_dtw,augmentation_ratio,jitter,scaling,permutation,randompermutation,magwarp,timewarp,windowslice,windowwarp,rotation,spawner,dtwwarp,shapedtwwarp,wdba,discdtw,discsdtw,extra_tag,lstm_hidden_size,lstm_layers,num_spline,sample_times,run_time
LSTM-AQ,exchange_rate/exchange_rate.csv,AA_attn_dhz_ap1_norm,0.03114506,0.1449648,,,,0.08460575342178345,0.1519833207130432,0.3921625316143036,,,,probability_forecast_OT_96_64_LSTM-AQ_custom_ftMS_sl96_ll0_pl64_dm64_nh4_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-05-07 05-56-12,2021,probability_forecast,1,OT_96_64,custom,MS,OT,t,3,MinMaxScaler,0,0.9,True,96,0,64,Monthly,False,0.25,0.25,2,4,5,6,8,8,8,64,4,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,50,14,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,40,1,20,99,2024-05-07 05-56-12
LSTM-AQ,exchange_rate/exchange_rate.csv,AA_attn_dhz_ap1_norm,0.2418781,0.46364006,,,,0.34572237730026245,0.4594064950942993,0.7145226001739502,,,,probability_forecast_OT_96_64_LSTM-AQ_custom_ftMS_sl96_ll0_pl64_dm24_nh8_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-05-07 06-03-26,2021,probability_forecast,1,OT_96_64,custom,MS,OT,t,3,MinMaxScaler,0,0.9,True,96,0,64,Monthly,False,0.25,0.25,2,4,5,6,8,8,8,24,8,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,50,4,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,40,1,20,99,2024-05-07 06-03-26
LSTM-AQ,exchange_rate/exchange_rate.csv,AA_attn_dhz_ap1_norm,0.07540257,0.23698577,,,,0.1579827517271042,0.31705066561698914,0.43081334233283997,,,,probability_forecast_OT_96_64_LSTM-AQ_custom_ftMS_sl96_ll0_pl64_dm40_nh8_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-05-07 06-08-16,2021,probability_forecast,1,OT_96_64,custom,MS,OT,t,3,MinMaxScaler,0,0.9,True,96,0,64,Monthly,False,0.25,0.25,2,4,5,6,8,8,8,40,8,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,50,8,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,40,1,20,99,2024-05-07 06-08-16
LSTM-AQ,exchange_rate/exchange_rate.csv,AA_attn_dhz_ap1_norm,0.073829174,0.22991474,,,,0.147197425365448,0.25695285201072693,0.6308287382125854,,,,probability_forecast_OT_96_64_LSTM-AQ_custom_ftMS_sl96_ll0_pl64_dm64_nh8_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-05-07 06-13-51,2021,probability_forecast,1,OT_96_64,custom,MS,OT,t,3,MinMaxScaler,0,0.9,True,96,0,64,Monthly,False,0.25,0.25,2,4,5,6,8,8,8,64,8,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,50,7,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,40,1,20,99,2024-05-07 06-13-51
LSTM-AQ,electricity/electricity.csv,AA_attn_dhz_ap1_norm,0.004152562,0.04749588,,,,0.03552906960248947,0.11012058705091476,0.15025679767131805,,,,probability_forecast_OT_96_64_LSTM-AQ_custom_ftMS_sl96_ll0_pl64_dm40_nh2_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-05-07 09-31-13,2021,probability_forecast,1,OT_96_64,custom,MS,OT,t,3,MinMaxScaler,0,0.8,True,96,0,64,Monthly,False,0.25,0.25,2,4,5,6,321,321,321,40,2,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,50,9,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,24,1,20,99,2024-05-07 09-31-13
LSTM-AQ,electricity/electricity.csv,AA_attn_dhz_ap1_norm,0.002471836,0.039996937,,,,0.025233687832951546,0.057314109057188034,0.11494377255439758,,,,probability_forecast_OT_96_64_LSTM-AQ_custom_ftMS_sl96_ll0_pl64_dm40_nh2_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-05-07 09-43-08,2021,probability_forecast,1,OT_96_64,custom,MS,OT,t,3,MinMaxScaler,0,0.8,True,96,0,64,Monthly,False,0.25,0.25,2,4,5,6,321,321,321,40,2,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,50,16,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,24,2,20,99,2024-05-07 09-43-08
LSTM-AQ,electricity/electricity.csv,AA_attn_dhz_ap1_norm,0.0014582289,0.029403279,,,,0.02053031139075756,0.09037073701620102,0.08379527926445007,,,,probability_forecast_OT_96_64_LSTM-AQ_custom_ftMS_sl96_ll0_pl64_dm40_nh2_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-05-07 10-01-00,2021,probability_forecast,1,OT_96_64,custom,MS,OT,t,3,MinMaxScaler,0,0.8,True,96,0,64,Monthly,False,0.25,0.25,2,4,5,6,321,321,321,40,2,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,50,34,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,24,3,20,99,2024-05-07 10-01-00
LSTM-AQ,electricity/electricity.csv,AA_attn_dhz_ap1_norm,0.0016424798,0.030916441,,,,0.02329561859369278,0.11232539266347885,0.09642135351896286,,,,probability_forecast_OT_96_64_LSTM-AQ_custom_ftMS_sl96_ll0_pl64_dm40_nh2_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-05-07 10-34-42,2021,probability_forecast,1,OT_96_64,custom,MS,OT,t,3,MinMaxScaler,0,0.8,True,96,0,64,Monthly,False,0.25,0.25,2,4,5,6,321,321,321,40,2,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,50,18,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,40,2,20,99,2024-05-07 10-34-42
LSTM-AQ,electricity/electricity.csv,AA_attn_dhz_ap1_norm,0.0021489686,0.03619202,,,,0.022589797154068947,0.06461969017982483,0.09173032641410828,,,,probability_forecast_OT_96_64_LSTM-AQ_custom_ftMS_sl96_ll0_pl64_dm40_nh2_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-05-07 10-54-11,2021,probability_forecast,1,OT_96_64,custom,MS,OT,t,3,MinMaxScaler,0,0.8,True,96,0,64,Monthly,False,0.25,0.25,2,4,5,6,321,321,321,40,2,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,50,17,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,40,3,20,99,2024-05-07 10-54-11
LSTM-AQ,electricity/electricity.csv,AA_attn_dhz_ap1_norm,0.0017906384,0.033341162,,,,0.024232111871242523,0.10212787240743637,0.10559375584125519,,,,probability_forecast_OT_96_64_LSTM-AQ_custom_ftMS_sl96_ll0_pl64_dm40_nh2_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-05-07 11-12-56,2021,probability_forecast,1,OT_96_64,custom,MS,OT,t,3,MinMaxScaler,0,0.8,True,96,0,64,Monthly,False,0.25,0.25,2,4,5,6,321,321,321,40,2,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,50,13,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,64,1,20,99,2024-05-07 11-12-56
LSTM-AQ,electricity/electricity.csv,AA_attn_dhz_ap1_norm,0.003262467,0.043180533,,,,0.03523830324411392,0.14682021737098694,0.23444756865501404,,,,probability_forecast_OT_96_64_LSTM-AQ_custom_ftMS_sl96_ll0_pl64_dm40_nh2_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-05-07 11-28-46,2021,probability_forecast,1,OT_96_64,custom,MS,OT,t,3,MinMaxScaler,0,0.8,True,96,0,64,Monthly,False,0.25,0.25,2,4,5,6,321,321,321,40,2,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,50,2,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,64,2,20,99,2024-05-07 11-28-46
LSTM-AQ,electricity/electricity.csv,AA_attn_dhz_ap1_norm,0.001583814,0.0307011,,,,0.02291611023247242,0.10959713160991669,0.09637480974197388,,,,probability_forecast_OT_96_64_LSTM-AQ_custom_ftMS_sl96_ll0_pl64_dm40_nh2_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-05-07 11-40-11,2021,probability_forecast,1,OT_96_64,custom,MS,OT,t,3,MinMaxScaler,0,0.8,True,96,0,64,Monthly,False,0.25,0.25,2,4,5,6,321,321,321,40,2,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,50,16,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,64,3,20,99,2024-05-07 11-40-11
LSTM-AQ,exchange_rate/exchange_rate.csv,AA_attn_dhz_ap1_norm,0.031942014,0.15967144,,,,0.08234070986509323,0.33914217352867126,0.30927109718322754,,,,probability_forecast_OT_96_64_LSTM-AQ_custom_ftMS_sl96_ll0_pl64_dm64_nh2_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-05-07 11-59-16,2021,probability_forecast,1,OT_96_64,custom,MS,OT,t,3,MinMaxScaler,0,0.9,True,96,0,64,Monthly,False,0.25,0.25,2,4,5,6,8,8,8,64,2,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,50,18,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,24,1,20,99,2024-05-07 11-59-16
LSTM-AQ,exchange_rate/exchange_rate.csv,AA_attn_dhz_ap1_norm,0.04247638,0.18810593,,,,0.09615009278059006,0.382304310798645,0.3731079697608948,,,,probability_forecast_OT_96_64_LSTM-AQ_custom_ftMS_sl96_ll0_pl64_dm64_nh2_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-05-07 12-04-21,2021,probability_forecast,1,OT_96_64,custom,MS,OT,t,3,MinMaxScaler,0,0.9,True,96,0,64,Monthly,False,0.25,0.25,2,4,5,6,8,8,8,64,2,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,50,16,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,24,2,20,99,2024-05-07 12-04-21
LSTM-AQ,exchange_rate/exchange_rate.csv,AA_attn_dhz_ap1_norm,0.029931834,0.14582609,,,,0.07781238108873367,0.2158723622560501,0.330599308013916,,,,probability_forecast_OT_96_64_LSTM-AQ_custom_ftMS_sl96_ll0_pl64_dm64_nh2_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-05-07 12-08-53,2021,probability_forecast,1,OT_96_64,custom,MS,OT,t,3,MinMaxScaler,0,0.9,True,96,0,64,Monthly,False,0.25,0.25,2,4,5,6,8,8,8,64,2,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,50,15,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,24,3,20,99,2024-05-07 12-08-53
LSTM-AQ,exchange_rate/exchange_rate.csv,AA_attn_dhz_ap1_norm,0.020444004,0.12311827,,,,0.061204176396131516,0.2607017457485199,0.2115178406238556,,,,probability_forecast_OT_96_64_LSTM-AQ_custom_ftMS_sl96_ll0_pl64_dm64_nh2_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-05-07 12-13-16,2021,probability_forecast,1,OT_96_64,custom,MS,OT,t,3,MinMaxScaler,0,0.9,True,96,0,64,Monthly,False,0.25,0.25,2,4,5,6,8,8,8,64,2,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,50,24,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,40,2,20,99,2024-05-07 12-13-16
LSTM-AQ,exchange_rate/exchange_rate.csv,AA_attn_dhz_ap1_norm,0.0344257,0.1650134,,,,0.08712447434663773,0.374809205532074,0.2856905460357666,,,,probability_forecast_OT_96_64_LSTM-AQ_custom_ftMS_sl96_ll0_pl64_dm64_nh2_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-05-07 12-07-32,2021,probability_forecast,1,OT_96_64,custom,MS,OT,t,3,MinMaxScaler,0,0.9,True,96,0,64,Monthly,False,0.25,0.25,2,4,5,6,8,8,8,64,2,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,50,11,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,64,3,20,99,2024-05-07 12-07-32
LSTM-AQ,exchange_rate/exchange_rate.csv,AA_attn_dhz_ap1_norm,0.118701056,0.30156192,,,,0.19894123077392578,0.33447909355163574,0.7105374932289124,,,,probability_forecast_OT_96_64_LSTM-AQ_custom_ftMS_sl96_ll0_pl64_dm64_nh2_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-05-07 12-11-16,2021,probability_forecast,1,OT_96_64,custom,MS,OT,t,3,MinMaxScaler,0,0.9,True,96,0,64,Monthly,False,0.25,0.25,2,4,5,6,8,8,8,64,2,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,50,3,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,64,2,20,99,2024-05-07 12-11-16
LSTM-AQ,exchange_rate/exchange_rate.csv,AA_attn_dhz_ap1_norm,0.055297516,0.2132307,,,,0.12346267700195312,0.3917345404624939,0.38857391476631165,,,,probability_forecast_OT_96_64_LSTM-AQ_custom_ftMS_sl96_ll0_pl64_dm64_nh2_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-05-07 12-13-03,2021,probability_forecast,1,OT_96_64,custom,MS,OT,t,3,MinMaxScaler,0,0.9,True,96,0,64,Monthly,False,0.25,0.25,2,4,5,6,8,8,8,64,2,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,50,8,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,64,1,20,99,2024-05-07 12-13-03
LSTM-AQ,exchange_rate/exchange_rate.csv,AA_attn_dhz_ap1_norm,0.025791084,0.13714747,,,,0.06573284417390823,0.19628649950027466,0.37115785479545593,,,,probability_forecast_OT_96_64_LSTM-AQ_custom_ftMS_sl96_ll0_pl64_dm64_nh2_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-05-07 12-16-03,2021,probability_forecast,1,OT_96_64,custom,MS,OT,t,3,MinMaxScaler,0,0.9,True,96,0,64,Monthly,False,0.25,0.25,2,4,5,6,8,8,8,64,2,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,50,10,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,40,3,20,99,2024-05-07 12-16-03
LSTM-AQ,traffic/traffic.csv,AA_attn_dhz_ap1_norm,0.00515167,0.04778574,,,,0.03279940411448479,0.27972784638404846,0.05747928097844124,,,,probability_forecast_OT_96_64_LSTM-AQ_custom_ftMS_sl96_ll0_pl64_dm24_nh1_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-06-01 23-37-21,2021,probability_forecast,1,OT_96_64,custom,MS,OT,t,3,MinMaxScaler,0,0.9,True,96,0,64,Monthly,False,0.25,0.25,2,4,5,6,862,862,862,24,1,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,12,50,12,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,40,1,20,99,2024-06-01 23-37-21
LSTM-AQ,traffic/traffic.csv,AA_attn_dhz_ap1_norm,0.0043715658,0.043068565,,,,0.031633760780096054,0.292793333530426,0.04111626744270325,,,,probability_forecast_OT_96_64_LSTM-AQ_custom_ftMS_sl96_ll0_pl64_dm40_nh1_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-06-01 23-51-43,2021,probability_forecast,1,OT_96_64,custom,MS,OT,t,3,MinMaxScaler,0,0.9,True,96,0,64,Monthly,False,0.25,0.25,2,4,5,6,862,862,862,40,1,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,12,50,20,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,40,1,20,99,2024-06-01 23-51-43
LSTM-AQ,traffic/traffic.csv,AA_attn_dhz_ap1_norm,0.0045679826,0.04224257,,,,0.03138287737965584,0.22619111835956573,0.038411907851696014,,,,probability_forecast_OT_96_64_LSTM-AQ_custom_ftMS_sl96_ll0_pl64_dm64_nh1_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-06-02 00-10-18,2021,probability_forecast,1,OT_96_64,custom,MS,OT,t,3,MinMaxScaler,0,0.9,True,96,0,64,Monthly,False,0.25,0.25,2,4,5,6,862,862,862,64,1,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,12,50,19,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,40,1,20,99,2024-06-02 00-10-18
LSTM-AQ,traffic/traffic.csv,AA_attn_dhz_ap1_norm,0.005652796,0.05171958,,,,0.03858276084065437,0.21385569870471954,0.04312499612569809,,,,probability_forecast_OT_96_64_LSTM-AQ_custom_ftMS_sl96_ll0_pl64_dm24_nh2_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-06-02 00-28-23,2021,probability_forecast,1,OT_96_64,custom,MS,OT,t,3,MinMaxScaler,0,0.9,True,96,0,64,Monthly,False,0.25,0.25,2,4,5,6,862,862,862,24,2,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,12,50,20,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,40,1,20,99,2024-06-02 00-28-23
LSTM-AQ,traffic/traffic.csv,AA_attn_dhz_ap1_norm,0.008643763,0.06894585,,,,0.04699365422129631,0.25528907775878906,0.1264437735080719,,,,probability_forecast_OT_96_64_LSTM-AQ_custom_ftMS_sl96_ll0_pl64_dm40_nh2_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-06-02 00-48-47,2021,probability_forecast,1,OT_96_64,custom,MS,OT,t,3,MinMaxScaler,0,0.9,True,96,0,64,Monthly,False,0.25,0.25,2,4,5,6,862,862,862,40,2,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,12,50,4,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,40,1,20,99,2024-06-02 00-48-47
LSTM-AQ,traffic/traffic.csv,AA_attn_dhz_ap1_norm,0.0070421225,0.057697542,,,,0.039437342435121536,0.13895705342292786,0.09648355841636658,,,,probability_forecast_OT_96_64_LSTM-AQ_custom_ftMS_sl96_ll0_pl64_dm64_nh2_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-06-02 00-58-31,2021,probability_forecast,1,OT_96_64,custom,MS,OT,t,3,MinMaxScaler,0,0.9,True,96,0,64,Monthly,False,0.25,0.25,2,4,5,6,862,862,862,64,2,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,12,50,5,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,40,1,20,99,2024-06-02 00-58-31
LSTM-AQ,traffic/traffic.csv,AA_attn_dhz_ap1_norm,0.0045586596,0.042122867,,,,0.030229464173316956,0.15919916331768036,0.05009554326534271,,,,probability_forecast_OT_96_64_LSTM-AQ_custom_ftMS_sl96_ll0_pl64_dm24_nh4_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-06-02 01-08-47,2021,probability_forecast,1,OT_96_64,custom,MS,OT,t,3,MinMaxScaler,0,0.9,True,96,0,64,Monthly,False,0.25,0.25,2,4,5,6,862,862,862,24,4,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,12,50,11,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,40,1,20,99,2024-06-02 01-08-47
LSTM-AQ,traffic/traffic.csv,AA_attn_dhz_ap1_norm,0.004706926,0.044382572,,,,0.031575657427310944,0.29611071944236755,0.0448002964258194,,,,probability_forecast_OT_96_64_LSTM-AQ_custom_ftMS_sl96_ll0_pl64_dm40_nh4_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-06-02 01-23-37,2021,probability_forecast,1,OT_96_64,custom,MS,OT,t,3,MinMaxScaler,0,0.9,True,96,0,64,Monthly,False,0.25,0.25,2,4,5,6,862,862,862,40,4,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,12,50,18,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,40,1,20,99,2024-06-02 01-23-37
LSTM-AQ,traffic/traffic.csv,AA_attn_dhz_ap1_norm,0.004458043,0.041927613,,,,0.030006278306245804,0.23032617568969727,0.04867955297231674,,,,probability_forecast_OT_96_64_LSTM-AQ_custom_ftMS_sl96_ll0_pl64_dm64_nh4_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-06-02 01-42-41,2021,probability_forecast,1,OT_96_64,custom,MS,OT,t,3,MinMaxScaler,0,0.9,True,96,0,64,Monthly,False,0.25,0.25,2,4,5,6,862,862,862,64,4,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,12,50,11,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,40,1,20,99,2024-06-02 01-42-41
LSTM-AQ,traffic/traffic.csv,AA_attn_dhz_ap1_norm,0.0046437066,0.045024917,,,,0.031584836542606354,0.3124881684780121,0.04527924954891205,,,,probability_forecast_OT_96_64_LSTM-AQ_custom_ftMS_sl96_ll0_pl64_dm24_nh8_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-06-02 01-55-14,2021,probability_forecast,1,OT_96_64,custom,MS,OT,t,3,MinMaxScaler,0,0.9,True,96,0,64,Monthly,False,0.25,0.25,2,4,5,6,862,862,862,24,8,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,12,50,17,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,40,1,20,99,2024-06-02 01-55-14
