model,data_path,custom_params,mse,mae,acc,smape,f_score,crps,mre,naps,setting,seed,task_name,is_training,model_id,data,features,target,freq,lag,scaler,reindex,reindex_tolerance,pin_memory,seq_len,label_len,pred_len,seasonal_patterns,inverse,mask_rate,anomaly_ratio,expand,d_conv,top_k,num_kernels,enc_in,dec_in,c_out,d_model,n_heads,e_layers,d_layers,d_ff,moving_avg,series_decomp_mode,factor,distil,dropout,embed,activation,output_attention,channel_independence,decomp_method,use_norm,down_sampling_layers,down_sampling_window,down_sampling_method,seg_len,num_workers,train_epochs,stop_epochs,batch_size,patience,learning_rate,des,loss,lradj,use_amp,use_gpu,gpu,use_multi_gpu,devices,p_hidden_dims,p_hidden_layers,use_dtw,augmentation_ratio,jitter,scaling,permutation,randompermutation,magwarp,timewarp,windowslice,windowwarp,rotation,spawner,dtwwarp,shapedtwwarp,wdba,discdtw,discsdtw,extra_tag,lstm_hidden_size,lstm_layers,num_spline,sample_times,run_time
QSQF-C,wind/Zone1/Zone1.csv,,0.667365,0.6742499,,,,0.5744168162345886,0.14649207890033722,0.759228527545929,probability_forecast_OT_96_16_QSQF-C_custom_ftMS_sl96_ll0_pl16_dm512_nh8_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-05-29 17-31-57,2021,probability_forecast,1,OT_96_16,custom,MS,wind,t,3,BoxCox,0,0.9,True,96,0,16,Monthly,False,0.25,0.25,2,4,5,6,5,5,5,512,8,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,12,50,19,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,40,2,20,99,2024-05-29 17-31-57
LSTM-YJQR,wind/Zone1/Zone1.csv,,0.8084078,0.68881583,,,,nan,0.2500830292701721,nan,probability_forecast_OT_96_16_LSTM-YJQR_custom_ftMS_sl96_ll0_pl16_dm512_nh8_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-05-29 17-47-41,2021,probability_forecast,1,OT_96_16,custom,MS,wind,t,3,BoxCox,0,0.9,True,96,0,16,Monthly,False,0.25,0.25,2,4,5,6,5,5,5,512,8,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,12,30,12,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,40,2,20,99,2024-05-29 17-47-41
LSTM-ED-YJQR,wind/Zone1/Zone1.csv,,0.71957994,0.7326948,,,,nan,0.22848697006702423,nan,probability_forecast_OT_96_16_LSTM-ED-YJQR_custom_ftMS_sl96_ll0_pl16_dm24_nh1_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-05-29 17-57-13,2021,probability_forecast,1,OT_96_16,custom,MS,wind,t,3,BoxCox,0,0.9,True,96,0,16,Monthly,False,0.25,0.25,2,4,5,6,5,5,5,24,1,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,12,30,6,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,40,3,20,99,2024-05-29 17-57-13
LSTM-ED-YJQR,wind/Zone1/Zone1.csv,,0.72006136,0.73280424,,,,0.7143673896789551,0.22841185331344604,0.09666678309440613,probability_forecast_OT_96_16_LSTM-ED-YJQR_custom_ftMS_sl96_ll0_pl16_dm24_nh1_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-05-29 17-57-13,2021,probability_forecast,0,OT_96_16,custom,MS,wind,t,3,BoxCox,0,0.9,True,96,0,16,Monthly,False,0.25,0.25,2,4,5,6,5,5,5,24,1,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,12,30,,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,40,3,20,99,2024-05-29 17-57-13
LSTM-YJQR,wind/Zone1/Zone1.csv,,0.8084078,0.68881583,,,,0.6812843084335327,0.2466047704219818,0.3147047162055969,probability_forecast_OT_96_16_LSTM-YJQR_custom_ftMS_sl96_ll0_pl16_dm512_nh8_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-05-29 17-47-41,2021,probability_forecast,0,OT_96_16,custom,MS,wind,t,3,BoxCox,0,0.9,True,96,0,16,Monthly,False,0.25,0.25,2,4,5,6,5,5,5,512,8,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,12,30,,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,40,2,20,99,2024-05-29 17-47-41
QSQF-C,wind/Zone1/Zone1.csv,,0.667365,0.6742499,,,,0.5744168162345886,0.14649207890033722,0.759228527545929,probability_forecast_OT_96_16_QSQF-C_custom_ftMS_sl96_ll0_pl16_dm512_nh8_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-05-29 17-31-57,2021,probability_forecast,0,OT_96_16,custom,MS,wind,t,3,BoxCox,0,0.9,True,96,0,16,Monthly,False,0.25,0.25,2,4,5,6,5,5,5,512,8,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,12,50,,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,40,2,20,99,2024-05-29 17-31-57
