model,data_path,custom_params,mse,mae,acc,smape,f_score,crps,mre,naps,setting,seed,task_name,is_training,model_id,data,features,target,freq,lag,scaler,reindex,reindex_tolerance,pin_memory,seq_len,label_len,pred_len,seasonal_patterns,inverse,mask_rate,anomaly_ratio,expand,d_conv,top_k,num_kernels,enc_in,dec_in,c_out,d_model,n_heads,e_layers,d_layers,d_ff,moving_avg,series_decomp_mode,factor,distil,dropout,embed,activation,output_attention,channel_independence,decomp_method,use_norm,down_sampling_layers,down_sampling_window,down_sampling_method,seg_len,num_workers,train_epochs,stop_epochs,batch_size,patience,learning_rate,des,loss,lradj,use_amp,use_gpu,gpu,use_multi_gpu,devices,p_hidden_dims,p_hidden_layers,use_dtw,augmentation_ratio,jitter,scaling,permutation,randompermutation,magwarp,timewarp,windowslice,windowwarp,rotation,spawner,dtwwarp,shapedtwwarp,wdba,discdtw,discsdtw,extra_tag,lstm_hidden_size,lstm_layers,num_spline,sample_times,run_time
LSTM-AQ3,exchange_rate/exchange_rate.csv,AA_attn_dhz_ap1_norm,0.1402852,0.33203444,,,,0.22783777117729187,0.2994166314601898,1.0554792881011963,probability_forecast_OT_96_32_LSTM-AQ3_custom_ftMS_sl96_ll0_pl32_dm512_nh8_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-06-14 20-38-25,2021,probability_forecast,1,OT_96_32,custom,MS,OT,t,3,MinMaxScaler,0,0.9,False,96,0,32,Monthly,False,0.25,0.25,2,4,5,6,8,8,8,512,8,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,12,50,7,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2024-06-14 20-38-25
LSTM-AQ3,exchange_rate/exchange_rate.csv,AA_attn_dhz_ap1_norm,0.18201031,0.38935572,,,,0.2659430503845215,0.3725804388523102,0.943144679069519,probability_forecast_OT_96_64_LSTM-AQ3_custom_ftMS_sl96_ll0_pl64_dm512_nh8_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-06-14 20-52-21,2021,probability_forecast,1,OT_96_64,custom,MS,OT,t,3,MinMaxScaler,0,0.9,False,96,0,64,Monthly,False,0.25,0.25,2,4,5,6,8,8,8,512,8,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,12,50,4,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2024-06-14 20-52-21
LSTM-AQ3,exchange_rate/exchange_rate.csv,AA_attn_dhz_ap1_norm,0.15224044,0.34905586,,,,0.2330269068479538,0.33134040236473083,1.0032579898834229,probability_forecast_OT_96_96_LSTM-AQ3_custom_ftMS_sl96_ll0_pl96_dm512_nh8_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-06-14 20-57-56,2021,probability_forecast,1,OT_96_96,custom,MS,OT,t,3,MinMaxScaler,0,0.9,False,96,0,96,Monthly,False,0.25,0.25,2,4,5,6,8,8,8,512,8,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,12,50,6,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2024-06-14 20-57-56
LSTM-AQ3,traffic/traffic.csv,AA_attn_dhz_ap1_norm,0.0029593413,0.032528143,,,,0.055687204003334045,0.22194340825080872,0.527560830116272,probability_forecast_OT_96_16_LSTM-AQ3_custom_ftMS_sl96_ll0_pl16_dm512_nh8_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-06-14 21-05-55,2021,probability_forecast,1,OT_96_16,custom,MS,OT,t,3,MinMaxScaler,0,0.9,False,96,0,16,Monthly,False,0.25,0.25,2,4,5,6,862,862,862,512,8,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,12,50,7,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2024-06-14 21-05-55
LSTM-AQ3,traffic/traffic.csv,AA_attn_dhz_ap1_norm,0.0029372345,0.03245369,,,,0.05564140900969505,0.21580876410007477,0.549763560295105,probability_forecast_OT_96_32_LSTM-AQ3_custom_ftMS_sl96_ll0_pl32_dm512_nh8_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-06-14 21-12-10,2021,probability_forecast,1,OT_96_32,custom,MS,OT,t,3,MinMaxScaler,0,0.9,False,96,0,32,Monthly,False,0.25,0.25,2,4,5,6,862,862,862,512,8,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,12,50,9,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2024-06-14 21-12-10
LSTM-AQ3,traffic/traffic.csv,AA_attn_dhz_ap1_norm,0.002985027,0.03203913,,,,0.06616711616516113,0.2349649965763092,0.5712900161743164,probability_forecast_OT_96_64_LSTM-AQ3_custom_ftMS_sl96_ll0_pl64_dm512_nh8_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-06-14 23-38-55,2021,probability_forecast,1,OT_96_64,custom,MS,OT,t,3,MinMaxScaler,0,0.9,False,96,0,64,Monthly,False,0.25,0.25,2,4,5,6,862,862,862,512,8,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,12,50,14,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2024-06-14 23-38-55
LSTM-AQ3,traffic/traffic.csv,AA_attn_dhz_ap1_norm,0.002756434,0.03002827,,,,0.04738978296518326,0.20381738245487213,0.48661231994628906,probability_forecast_OT_96_96_LSTM-AQ3_custom_ftMS_sl96_ll0_pl96_dm512_nh8_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-06-14 23-59-06,2021,probability_forecast,1,OT_96_96,custom,MS,OT,t,3,MinMaxScaler,0,0.9,False,96,0,96,Monthly,False,0.25,0.25,2,4,5,6,862,862,862,512,8,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,12,50,10,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2024-06-14 23-59-06
LSTM-AQ4,electricity/electricity.csv,AA_attn_dhz_ap1_norm,0.0020485374,0.036078196,,,,0.02635859325528145,0.18435701727867126,0.03696031868457794,probability_forecast_OT_96_16_LSTM-AQ4_custom_ftMS_sl96_ll0_pl16_dm512_nh8_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-06-15 01-29-47,2021,probability_forecast,1,OT_96_16,custom,MS,OT,t,3,MinMaxScaler,0,0.8,False,96,0,16,Monthly,False,0.25,0.25,2,4,5,6,321,321,321,512,8,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,12,50,30,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2024-06-15 01-29-47
LSTM-AQ4,electricity/electricity.csv,AA_attn_dhz_ap1_norm,0.0017974589,0.033091486,,,,0.02810041420161724,0.188446044921875,0.03758182004094124,probability_forecast_OT_96_32_LSTM-AQ4_custom_ftMS_sl96_ll0_pl32_dm512_nh8_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-06-15 01-54-05,2021,probability_forecast,1,OT_96_32,custom,MS,OT,t,3,MinMaxScaler,0,0.8,False,96,0,32,Monthly,False,0.25,0.25,2,4,5,6,321,321,321,512,8,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,12,50,20,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2024-06-15 01-54-05
LSTM-AQ4,electricity/electricity.csv,AA_attn_dhz_ap1_norm,0.0022580246,0.037773546,,,,0.02799663133919239,0.1857295036315918,0.03676028922200203,probability_forecast_OT_96_64_LSTM-AQ4_custom_ftMS_sl96_ll0_pl64_dm512_nh8_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-06-15 02-21-08,2021,probability_forecast,1,OT_96_64,custom,MS,OT,t,3,MinMaxScaler,0,0.8,False,96,0,64,Monthly,False,0.25,0.25,2,4,5,6,321,321,321,512,8,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,12,50,13,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2024-06-15 02-21-08
LSTM-AQ4,electricity/electricity.csv,AA_attn_dhz_ap1_norm,0.0018771965,0.0344854,,,,0.026479583233594894,0.18054980039596558,0.037563469260931015,probability_forecast_OT_96_96_LSTM-AQ4_custom_ftMS_sl96_ll0_pl96_dm512_nh8_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-06-15 02-53-21,2021,probability_forecast,1,OT_96_96,custom,MS,OT,t,3,MinMaxScaler,0,0.8,False,96,0,96,Monthly,False,0.25,0.25,2,4,5,6,321,321,321,512,8,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,12,50,18,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2024-06-15 02-53-21
LSTM-AQ4,exchange_rate/exchange_rate.csv,AA_attn_dhz_ap1_norm,0.16062783,0.36227036,,,,0.3333430588245392,0.48628702759742737,0.041348207741975784,probability_forecast_OT_96_16_LSTM-AQ4_custom_ftMS_sl96_ll0_pl16_dm512_nh8_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-06-15 04-04-27,2021,probability_forecast,1,OT_96_16,custom,MS,OT,t,3,MinMaxScaler,0,0.9,False,96,0,16,Monthly,False,0.25,0.25,2,4,5,6,8,8,8,512,8,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,12,50,5,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2024-06-15 04-04-27
LSTM-AQ4,exchange_rate/exchange_rate.csv,AA_attn_dhz_ap1_norm,0.15952526,0.3617678,,,,0.3329242467880249,0.49143579602241516,0.03908943384885788,probability_forecast_OT_96_32_LSTM-AQ4_custom_ftMS_sl96_ll0_pl32_dm512_nh8_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-06-15 04-07-47,2021,probability_forecast,1,OT_96_32,custom,MS,OT,t,3,MinMaxScaler,0,0.9,False,96,0,32,Monthly,False,0.25,0.25,2,4,5,6,8,8,8,512,8,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,12,50,7,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2024-06-15 04-07-47
LSTM-AQ4,exchange_rate/exchange_rate.csv,AA_attn_dhz_ap1_norm,0.12621796,0.3103681,,,,0.2812871038913727,0.44897913932800293,0.044316671788692474,probability_forecast_OT_96_64_LSTM-AQ4_custom_ftMS_sl96_ll0_pl64_dm512_nh8_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-06-15 04-12-33,2021,probability_forecast,1,OT_96_64,custom,MS,OT,t,3,MinMaxScaler,0,0.9,False,96,0,64,Monthly,False,0.25,0.25,2,4,5,6,8,8,8,512,8,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,12,50,9,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2024-06-15 04-12-33
LSTM-AQ4,exchange_rate/exchange_rate.csv,AA_attn_dhz_ap1_norm,0.1117595,0.28423342,,,,0.25637707114219666,0.3869474530220032,0.05216062068939209,probability_forecast_OT_96_96_LSTM-AQ4_custom_ftMS_sl96_ll0_pl96_dm512_nh8_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-06-15 04-20-41,2021,probability_forecast,1,OT_96_96,custom,MS,OT,t,3,MinMaxScaler,0,0.9,False,96,0,96,Monthly,False,0.25,0.25,2,4,5,6,8,8,8,512,8,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,12,50,10,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2024-06-15 04-20-41
LSTM-AQ4,traffic/traffic.csv,AA_attn_dhz_ap1_norm,0.0035670286,0.036970146,,,,0.029189493507146835,0.2766706645488739,0.016574494540691376,probability_forecast_OT_96_16_LSTM-AQ4_custom_ftMS_sl96_ll0_pl16_dm512_nh8_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-06-15 04-32-23,2021,probability_forecast,1,OT_96_16,custom,MS,OT,t,3,MinMaxScaler,0,0.9,False,96,0,16,Monthly,False,0.25,0.25,2,4,5,6,862,862,862,512,8,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,12,50,10,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2024-06-15 04-32-23
LSTM-AQ4,traffic/traffic.csv,AA_attn_dhz_ap1_norm,0.0035903687,0.036058627,,,,0.0285630002617836,0.2269098460674286,0.017044436186552048,probability_forecast_OT_96_32_LSTM-AQ4_custom_ftMS_sl96_ll0_pl32_dm512_nh8_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-06-15 04-40-22,2021,probability_forecast,1,OT_96_32,custom,MS,OT,t,3,MinMaxScaler,0,0.9,False,96,0,32,Monthly,False,0.25,0.25,2,4,5,6,862,862,862,512,8,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,12,50,12,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2024-06-15 04-40-22
LSTM-AQ4,traffic/traffic.csv,AA_attn_dhz_ap1_norm,0.0036704289,0.03780054,,,,0.0297078937292099,0.2630752921104431,0.016346368938684464,probability_forecast_OT_96_64_LSTM-AQ4_custom_ftMS_sl96_ll0_pl64_dm512_nh8_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-06-15 04-53-44,2021,probability_forecast,1,OT_96_64,custom,MS,OT,t,3,MinMaxScaler,0,0.9,False,96,0,64,Monthly,False,0.25,0.25,2,4,5,6,862,862,862,512,8,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,12,50,16,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2024-06-15 04-53-44
LSTM-AQ4,traffic/traffic.csv,AA_attn_dhz_ap1_norm,0.0033999027,0.036344912,,,,0.028414782136678696,0.2554871141910553,0.016918323934078217,probability_forecast_OT_96_96_LSTM-AQ4_custom_ftMS_sl96_ll0_pl96_dm512_nh8_el1_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2024-06-15 05-20-56,2021,probability_forecast,1,OT_96_96,custom,MS,OT,t,3,MinMaxScaler,0,0.9,False,96,0,96,Monthly,False,0.25,0.25,2,4,5,6,862,862,862,512,8,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,12,50,9,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2024-06-15 05-20-56
