model,data_path,custom_params,mse,mae,acc,smape,f_score,crps,mre,pinaw,setting,seed,task_name,is_training,model_id,data,features,target,freq,lag,checkpoints,scaler,reindex,reindex_tolerance,seq_len,label_len,pred_len,seasonal_patterns,inverse,mask_rate,anomaly_ratio,top_k,num_kernels,enc_in,dec_in,c_out,d_model,n_heads,e_layers,d_layers,d_ff,moving_avg,series_decomp_mode,factor,distil,dropout,embed,activation,output_attention,channel_independence,num_workers,train_epochs,stop_epochs,batch_size,patience,learning_rate,des,loss,lradj,use_amp,use_gpu,gpu,use_multi_gpu,devices,p_hidden_dims,p_hidden_layers,lstm_hidden_size,lstm_layers,num_spline,sample_times,run_time
LSTM-ED-CQ,electricity/electricity.csv,AA_attn_dhz_ap1_norm,0.002166051,0.035878256,,,,0.02328719012439251,0.06925284117460251,0.10299556702375412,probability_forecast_OT_96_96_LSTM-ED-CQ_custom_ftMS_sl96_ll0_pl96_dm40_nh8_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-23 15-42-45,2021,probability_forecast,1,OT_96_96,custom,MS,OT,t,3,./checkpoints/,MinMaxScaler,0,0.8,96,0,96,Monthly,False,0.25,0.25,5,6,321,321,321,40,8,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,16,50,11,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,40,2,20,99,2024-04-23 15-42-45
LSTM-ED-CQ,electricity/electricity.csv,AA_attn_dhz_ap1_norm,0.0019031913,0.033856332,,,,0.023443516343832016,0.09018309414386749,0.10205203294754028,probability_forecast_OT_96_96_LSTM-ED-CQ_custom_ftMS_sl96_ll0_pl96_dm64_nh8_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-23 15-55-41,2021,probability_forecast,1,OT_96_96,custom,MS,OT,t,3,./checkpoints/,MinMaxScaler,0,0.8,96,0,96,Monthly,False,0.25,0.25,5,6,321,321,321,64,8,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,16,50,14,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,40,2,20,99,2024-04-23 15-55-41
LSTM-ED-CQ,electricity/electricity.csv,AA_attn_dhz_ap1_norm,0.0018255234,0.03366805,,,,0.021643904969096184,0.06773189455270767,0.08696141093969345,probability_forecast_OT_96_96_LSTM-ED-CQ_custom_ftMS_sl96_ll0_pl96_dm24_nh4_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-23 16-50-17,2021,probability_forecast,1,OT_96_96,custom,MS,OT,t,3,./checkpoints/,MinMaxScaler,0,0.8,96,0,96,Monthly,False,0.25,0.25,5,6,321,321,321,24,4,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,16,50,36,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,24,1,20,99,2024-04-23 16-50-17
LSTM-ED-CQ,electricity/electricity.csv,AA_attn_dhz_ap1_norm,0.0014690376,0.029600004,,,,0.024126550182700157,0.14333848655223846,0.10581199824810028,probability_forecast_OT_96_96_LSTM-ED-CQ_custom_ftMS_sl96_ll0_pl96_dm24_nh4_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-23 17-22-46,2021,probability_forecast,1,OT_96_96,custom,MS,OT,t,3,./checkpoints/,MinMaxScaler,0,0.8,96,0,96,Monthly,False,0.25,0.25,5,6,321,321,321,24,4,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,16,50,18,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,24,2,20,99,2024-04-23 17-22-46
LSTM-ED-CQ,electricity/electricity.csv,AA_attn_dhz_ap1_norm,0.004451158,0.052713517,,,,0.032147571444511414,0.06335705518722534,0.2183404415845871,probability_forecast_OT_96_96_LSTM-ED-CQ_custom_ftMS_sl96_ll0_pl96_dm24_nh4_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-23 17-41-50,2021,probability_forecast,1,OT_96_96,custom,MS,OT,t,3,./checkpoints/,MinMaxScaler,0,0.8,96,0,96,Monthly,False,0.25,0.25,5,6,321,321,321,24,4,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,16,50,3,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,24,3,20,99,2024-04-23 17-41-50
LSTM-ED-CQ,electricity/electricity.csv,AA_attn_dhz_ap1_norm,0.0014405494,0.029923946,,,,0.020556000992655754,0.07860535383224487,0.08105306327342987,probability_forecast_OT_96_96_LSTM-ED-CQ_custom_ftMS_sl96_ll0_pl96_dm24_nh4_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-23 17-32-45,2021,probability_forecast,1,OT_96_96,custom,MS,OT,t,3,./checkpoints/,MinMaxScaler,0,0.8,96,0,96,Monthly,False,0.25,0.25,5,6,321,321,321,24,4,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,16,50,28,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,40,1,20,99,2024-04-23 17-32-45
LSTM-ED-CQ,electricity/electricity.csv,AA_attn_dhz_ap1_norm,nan,nan,,,,nan,0.5,nan,probability_forecast_OT_96_96_LSTM-ED-CQ_custom_ftMS_sl96_ll0_pl96_dm24_nh4_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-23 17-23-37,2021,probability_forecast,1,OT_96_96,custom,MS,OT,t,3,./checkpoints/,MinMaxScaler,0,0.8,96,0,96,Monthly,False,0.25,0.25,5,6,321,321,321,24,4,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,16,50,1,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,40,3,20,99,2024-04-23 17-23-37
LSTM-ED-CQ,electricity/electricity.csv,AA_attn_dhz_ap1_norm,0.002017171,0.03449895,,,,0.02476949617266655,0.09831777960062027,0.08716897666454315,probability_forecast_OT_96_96_LSTM-ED-CQ_custom_ftMS_sl96_ll0_pl96_dm24_nh4_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-23 16-50-26,2021,probability_forecast,1,OT_96_96,custom,MS,OT,t,3,./checkpoints/,MinMaxScaler,0,0.8,96,0,96,Monthly,False,0.25,0.25,5,6,321,321,321,24,4,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,16,50,19,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,64,1,20,99,2024-04-23 16-50-26
LSTM-ED-CQ,electricity/electricity.csv,AA_attn_dhz_ap1_norm,0.002131988,0.03678065,,,,0.024101611226797104,0.06662876158952713,0.10114558786153793,probability_forecast_OT_96_96_LSTM-ED-CQ_custom_ftMS_sl96_ll0_pl96_dm24_nh4_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-23 16-19-21,2021,probability_forecast,1,OT_96_96,custom,MS,OT,t,3,./checkpoints/,MinMaxScaler,0,0.8,96,0,96,Monthly,False,0.25,0.25,5,6,321,321,321,24,4,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,16,50,13,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,64,2,20,99,2024-04-23 16-19-21
LSTM-ED-CQ,electricity/electricity.csv,AA_attn_dhz_ap1_norm,0.0034380185,0.04478682,,,,0.030997540801763535,0.08925362676382065,0.1843746155500412,probability_forecast_OT_96_96_LSTM-ED-CQ_custom_ftMS_sl96_ll0_pl96_dm24_nh4_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-23 16-07-01,2021,probability_forecast,1,OT_96_96,custom,MS,OT,t,3,./checkpoints/,MinMaxScaler,0,0.8,96,0,96,Monthly,False,0.25,0.25,5,6,321,321,321,24,4,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,16,50,3,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,64,3,20,99,2024-04-23 16-07-01
