model,data_path,custom_params,mse,mae,acc,smape,f_score,crps,mre,pinaw,setting,seed,task_name,is_training,model_id,data,features,target,freq,lag,scaler,reindex,reindex_tolerance,pin_memory,seq_len,label_len,pred_len,seasonal_patterns,inverse,mask_rate,anomaly_ratio,expand,d_conv,top_k,num_kernels,enc_in,dec_in,c_out,d_model,n_heads,e_layers,d_layers,d_ff,moving_avg,series_decomp_mode,factor,distil,dropout,embed,activation,output_attention,channel_independence,decomp_method,use_norm,down_sampling_layers,down_sampling_window,down_sampling_method,seg_len,num_workers,train_epochs,stop_epochs,batch_size,patience,learning_rate,des,loss,lradj,use_amp,use_gpu,gpu,use_multi_gpu,devices,p_hidden_dims,p_hidden_layers,use_dtw,augmentation_ratio,jitter,scaling,permutation,randompermutation,magwarp,timewarp,windowslice,windowwarp,rotation,spawner,dtwwarp,shapedtwwarp,wdba,discdtw,discsdtw,extra_tag,lstm_hidden_size,lstm_layers,num_spline,sample_times,run_time
LSTM-AQ,exchange_rate/exchange_rate.csv,AA_attn_dhz_ap1_norm,0.022823589,0.13104132,,,,0.06856977939605713,0.3046875,0.20582935214042664,probability_forecast_OT_96_16_LSTM-AQ_custom_ftMS_sl96_ll0_pl16_dm24_nh2_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-26 19-35-47,2021,probability_forecast,1,OT_96_16,custom,MS,OT,t,3,MinMaxScaler,0,0.9,True,96,0,16,Monthly,False,0.25,0.25,2,4,5,6,8,8,8,24,2,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,50,35,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,24,2,20,99,2024-04-26 19-35-47
LSTM-AQ,exchange_rate/exchange_rate.csv,AA_attn_dhz_ap1_norm,0.027103413,0.14259025,,,,0.07009100914001465,0.2515188157558441,0.2959175407886505,probability_forecast_OT_96_16_LSTM-AQ_custom_ftMS_sl96_ll0_pl16_dm24_nh2_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-26 19-41-26,2021,probability_forecast,1,OT_96_16,custom,MS,OT,t,3,MinMaxScaler,0,0.9,True,96,0,16,Monthly,False,0.25,0.25,2,4,5,6,8,8,8,24,2,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,50,16,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,24,3,20,99,2024-04-26 19-41-26
LSTM-AQ,exchange_rate/exchange_rate.csv,AA_attn_dhz_ap1_norm,0.20520833,0.42018193,,,,0.2991943359375,0.419592946767807,0.752415120601654,probability_forecast_OT_96_16_LSTM-AQ_custom_ftMS_sl96_ll0_pl16_dm24_nh2_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-26 19-45-40,2021,probability_forecast,1,OT_96_16,custom,MS,OT,t,3,MinMaxScaler,0,0.9,True,96,0,16,Monthly,False,0.25,0.25,2,4,5,6,8,8,8,24,2,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,50,4,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,40,1,20,99,2024-04-26 19-45-40
LSTM-AQ,exchange_rate/exchange_rate.csv,AA_attn_dhz_ap1_norm,0.037496977,0.17825036,,,,0.0878281369805336,0.39272719621658325,0.3598979115486145,probability_forecast_OT_96_16_LSTM-AQ_custom_ftMS_sl96_ll0_pl16_dm24_nh2_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-26 19-48-54,2021,probability_forecast,1,OT_96_16,custom,MS,OT,t,3,MinMaxScaler,0,0.9,True,96,0,16,Monthly,False,0.25,0.25,2,4,5,6,8,8,8,24,2,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,50,8,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,40,2,20,99,2024-04-26 19-48-54
LSTM-AQ,exchange_rate/exchange_rate.csv,AA_attn_dhz_ap1_norm,0.06332555,0.22142717,,,,0.12869173288345337,0.36013567447662354,0.4006503224372864,probability_forecast_OT_96_16_LSTM-AQ_custom_ftMS_sl96_ll0_pl16_dm24_nh2_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-26 19-52-24,2021,probability_forecast,1,OT_96_16,custom,MS,OT,t,3,MinMaxScaler,0,0.9,True,96,0,16,Monthly,False,0.25,0.25,2,4,5,6,8,8,8,24,2,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,50,10,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,40,3,20,99,2024-04-26 19-52-24
LSTM-AQ,exchange_rate/exchange_rate.csv,AA_attn_dhz_ap1_norm,0.032346677,0.15841614,,,,0.07498229295015335,0.26689454913139343,0.40045616030693054,probability_forecast_OT_96_16_LSTM-AQ_custom_ftMS_sl96_ll0_pl16_dm24_nh2_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-26 19-56-09,2021,probability_forecast,1,OT_96_16,custom,MS,OT,t,3,MinMaxScaler,0,0.9,True,96,0,16,Monthly,False,0.25,0.25,2,4,5,6,8,8,8,24,2,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,50,7,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,64,1,20,99,2024-04-26 19-56-09
LSTM-AQ,exchange_rate/exchange_rate.csv,AA_attn_dhz_ap1_norm,0.062859364,0.21924853,,,,0.12980729341506958,0.319780558347702,0.508967399597168,probability_forecast_OT_96_16_LSTM-AQ_custom_ftMS_sl96_ll0_pl16_dm24_nh2_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-26 19-59-36,2021,probability_forecast,1,OT_96_16,custom,MS,OT,t,3,MinMaxScaler,0,0.9,True,96,0,16,Monthly,False,0.25,0.25,2,4,5,6,8,8,8,24,2,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,50,7,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,64,2,20,99,2024-04-26 19-59-36
LSTM-AQ,exchange_rate/exchange_rate.csv,AA_attn_dhz_ap1_norm,0.029706523,0.15589015,,,,0.0756009966135025,0.3738383948802948,0.2956981062889099,probability_forecast_OT_96_16_LSTM-AQ_custom_ftMS_sl96_ll0_pl16_dm24_nh2_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-26 20-03-06,2021,probability_forecast,1,OT_96_16,custom,MS,OT,t,3,MinMaxScaler,0,0.9,True,96,0,16,Monthly,False,0.25,0.25,2,4,5,6,8,8,8,24,2,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,50,11,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,64,3,20,99,2024-04-26 20-03-06
LSTM-AQ,weather/weather.csv,AA_attn_dhz_ap1_norm,0.002077983,0.04556558,,,,0.00451678317040205,0.3660724461078644,0.05286531150341034,probability_forecast_OT_96_16_LSTM-AQ_custom_ftMS_sl96_ll0_pl16_dm24_nh2_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-26 20-07-00,2021,probability_forecast,1,OT_96_16,custom,MS,OT,t,3,MinMaxScaler,0,0.9,True,96,0,16,Monthly,False,0.25,0.25,2,4,5,6,21,21,21,24,2,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,50,46,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,24,1,20,99,2024-04-26 20-07-00
LSTM-AQ,weather/weather.csv,AA_attn_dhz_ap1_norm,0.0019927197,0.044620216,,,,0.004048713482916355,0.24276919662952423,0.05277211219072342,probability_forecast_OT_96_16_LSTM-AQ_custom_ftMS_sl96_ll0_pl16_dm24_nh2_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-26 20-36-31,2021,probability_forecast,1,OT_96_16,custom,MS,OT,t,3,MinMaxScaler,0,0.9,True,96,0,16,Monthly,False,0.25,0.25,2,4,5,6,21,21,21,24,2,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,50,0,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,24,2,20,99,2024-04-26 20-36-31
LSTM-AQ,weather/weather.csv,AA_attn_dhz_ap1_norm,0.006247382,0.07901284,,,,0.010699913837015629,0.1877591907978058,0.14937902987003326,probability_forecast_OT_96_16_LSTM-AQ_custom_ftMS_sl96_ll0_pl16_dm24_nh2_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-26 21-09-58,2021,probability_forecast,1,OT_96_16,custom,MS,OT,t,3,MinMaxScaler,0,0.9,True,96,0,16,Monthly,False,0.25,0.25,2,4,5,6,21,21,21,24,2,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,50,4,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,24,3,20,99,2024-04-26 21-09-58
LSTM-AQ,weather/weather.csv,AA_attn_dhz_ap1_norm,0.0064650285,0.08037527,,,,0.010961389169096947,0.1734917312860489,0.15220430493354797,probability_forecast_OT_96_16_LSTM-AQ_custom_ftMS_sl96_ll0_pl16_dm24_nh2_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-26 21-16-54,2021,probability_forecast,1,OT_96_16,custom,MS,OT,t,3,MinMaxScaler,0,0.9,True,96,0,16,Monthly,False,0.25,0.25,2,4,5,6,21,21,21,24,2,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,50,4,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,40,1,20,99,2024-04-26 21-16-54
LSTM-AQ,weather/weather.csv,AA_attn_dhz_ap1_norm,0.0036125088,0.060086012,,,,0.006861098110675812,0.39532917737960815,0.08646620064973831,probability_forecast_OT_96_16_LSTM-AQ_custom_ftMS_sl96_ll0_pl16_dm24_nh2_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-26 21-23-27,2021,probability_forecast,1,OT_96_16,custom,MS,OT,t,3,MinMaxScaler,0,0.9,True,96,0,16,Monthly,False,0.25,0.25,2,4,5,6,21,21,21,24,2,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,50,14,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,40,2,20,99,2024-04-26 21-23-27
LSTM-AQ,weather/weather.csv,AA_attn_dhz_ap1_norm,0.002021163,0.044938605,,,,0.004046041984111071,0.24093419313430786,0.05362250283360481,probability_forecast_OT_96_16_LSTM-AQ_custom_ftMS_sl96_ll0_pl16_dm24_nh2_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-26 21-35-45,2021,probability_forecast,1,OT_96_16,custom,MS,OT,t,3,MinMaxScaler,0,0.9,True,96,0,16,Monthly,False,0.25,0.25,2,4,5,6,21,21,21,24,2,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,50,40,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,40,3,20,99,2024-04-26 21-35-45
LSTM-AQ,weather/weather.csv,AA_attn_dhz_ap1_norm,0.0017574622,0.041901566,,,,0.0038311081007122993,0.29665154218673706,0.046707555651664734,probability_forecast_OT_96_16_LSTM-AQ_custom_ftMS_sl96_ll0_pl16_dm24_nh2_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-26 22-04-55,2021,probability_forecast,1,OT_96_16,custom,MS,OT,t,3,MinMaxScaler,0,0.9,True,96,0,16,Monthly,False,0.25,0.25,2,4,5,6,21,21,21,24,2,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,50,43,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,64,1,20,99,2024-04-26 22-04-55
LSTM-AQ,weather/weather.csv,AA_attn_dhz_ap1_norm,0.0031679138,0.056254394,,,,0.005766283720731735,0.12459232658147812,0.08393615484237671,probability_forecast_OT_96_16_LSTM-AQ_custom_ftMS_sl96_ll0_pl16_dm24_nh2_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-26 22-33-08,2021,probability_forecast,1,OT_96_16,custom,MS,OT,t,3,MinMaxScaler,0,0.9,True,96,0,16,Monthly,False,0.25,0.25,2,4,5,6,21,21,21,24,2,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,50,9,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,64,2,20,99,2024-04-26 22-33-08
LSTM-AQ,weather/weather.csv,AA_attn_dhz_ap1_norm,0.005296092,0.072742596,,,,0.009068749845027924,0.14437028765678406,0.1290360689163208,probability_forecast_OT_96_16_LSTM-AQ_custom_ftMS_sl96_ll0_pl16_dm24_nh2_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-26 22-42-50,2021,probability_forecast,1,OT_96_16,custom,MS,OT,t,3,MinMaxScaler,0,0.9,True,96,0,16,Monthly,False,0.25,0.25,2,4,5,6,21,21,21,24,2,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,50,4,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,64,3,20,99,2024-04-26 22-42-50
LSTM-AQ,electricity/electricity.csv,AA_attn_dhz_ap1_norm,0.0015086153,0.03012197,,,,0.021443195641040802,0.09013478457927704,0.08890511095523834,probability_forecast_OT_96_16_LSTM-AQ_custom_ftMS_sl96_ll0_pl16_dm24_nh1_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-28 08-45-14,2021,probability_forecast,1,OT_96_16,custom,MS,OT,t,3,MinMaxScaler,0,0.8,True,96,0,16,Monthly,False,0.25,0.25,2,4,5,6,321,321,321,24,1,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,50,19,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,64,3,20,99,2024-04-28 08-45-14
LSTM-AQ,electricity/electricity.csv,AA_attn_dhz_ap1_norm,0.0016722832,0.0318669,,,,0.021525174379348755,0.06787687540054321,0.09845299273729324,probability_forecast_OT_96_16_LSTM-AQ_custom_ftMS_sl96_ll0_pl16_dm40_nh1_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-28 08-56-00,2021,probability_forecast,1,OT_96_16,custom,MS,OT,t,3,MinMaxScaler,0,0.8,True,96,0,16,Monthly,False,0.25,0.25,2,4,5,6,321,321,321,40,1,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,50,14,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,64,3,20,99,2024-04-28 08-56-00
LSTM-AQ,electricity/electricity.csv,AA_attn_dhz_ap1_norm,0.0026078394,0.040802225,,,,0.02394784986972809,0.04461413249373436,0.1190735474228859,probability_forecast_OT_96_16_LSTM-AQ_custom_ftMS_sl96_ll0_pl16_dm64_nh1_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-28 09-04-54,2021,probability_forecast,1,OT_96_16,custom,MS,OT,t,3,MinMaxScaler,0,0.8,True,96,0,16,Monthly,False,0.25,0.25,2,4,5,6,321,321,321,64,1,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,50,10,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,64,3,20,99,2024-04-28 09-04-54
LSTM-AQ,electricity/electricity.csv,AA_attn_dhz_ap1_norm,0.0012965616,0.027655413,,,,0.020243508741259575,0.0995444729924202,0.08373607695102692,probability_forecast_OT_96_16_LSTM-AQ_custom_ftMS_sl96_ll0_pl16_dm40_nh2_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-28 09-12-22,2021,probability_forecast,1,OT_96_16,custom,MS,OT,t,3,MinMaxScaler,0,0.8,True,96,0,16,Monthly,False,0.25,0.25,2,4,5,6,321,321,321,40,2,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,50,28,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,64,3,20,99,2024-04-28 09-12-22
LSTM-AQ,electricity/electricity.csv,AA_attn_dhz_ap1_norm,0.0016941589,0.0321038,,,,0.022406546398997307,0.07691842317581177,0.0905863493680954,probability_forecast_OT_96_16_LSTM-AQ_custom_ftMS_sl96_ll0_pl16_dm64_nh2_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-28 09-26-31,2021,probability_forecast,1,OT_96_16,custom,MS,OT,t,3,MinMaxScaler,0,0.8,True,96,0,16,Monthly,False,0.25,0.25,2,4,5,6,321,321,321,64,2,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,50,17,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,64,3,20,99,2024-04-28 09-26-31
LSTM-AQ,electricity/electricity.csv,AA_attn_dhz_ap1_norm,0.0018506357,0.0335951,,,,0.02220723405480385,0.0699591338634491,0.09020087122917175,probability_forecast_OT_96_16_LSTM-AQ_custom_ftMS_sl96_ll0_pl16_dm24_nh4_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-28 09-36-36,2021,probability_forecast,1,OT_96_16,custom,MS,OT,t,3,MinMaxScaler,0,0.8,True,96,0,16,Monthly,False,0.25,0.25,2,4,5,6,321,321,321,24,4,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,50,20,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,64,3,20,99,2024-04-28 09-36-36
LSTM-AQ,electricity/electricity.csv,AA_attn_dhz_ap1_norm,0.0018802297,0.034391936,,,,0.021127428859472275,0.04053056240081787,0.10189628601074219,probability_forecast_OT_96_16_LSTM-AQ_custom_ftMS_sl96_ll0_pl16_dm40_nh4_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-28 09-47-47,2021,probability_forecast,1,OT_96_16,custom,MS,OT,t,3,MinMaxScaler,0,0.8,True,96,0,16,Monthly,False,0.25,0.25,2,4,5,6,321,321,321,40,4,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,50,15,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,64,3,20,99,2024-04-28 09-47-47
LSTM-AQ,electricity/electricity.csv,AA_attn_dhz_ap1_norm,0.0016209248,0.030859176,,,,0.02399560809135437,0.12938103079795837,0.10471008718013763,probability_forecast_OT_96_16_LSTM-AQ_custom_ftMS_sl96_ll0_pl16_dm64_nh4_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-28 09-57-08,2021,probability_forecast,1,OT_96_16,custom,MS,OT,t,3,MinMaxScaler,0,0.8,True,96,0,16,Monthly,False,0.25,0.25,2,4,5,6,321,321,321,64,4,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,50,12,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,64,3,20,99,2024-04-28 09-57-08
LSTM-AQ,electricity/electricity.csv,AA_attn_dhz_ap1_norm,0.0017257559,0.032588523,,,,0.023820966482162476,0.10375653952360153,0.10483639687299728,probability_forecast_OT_96_16_LSTM-AQ_custom_ftMS_sl96_ll0_pl16_dm24_nh8_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-28 10-05-23,2021,probability_forecast,1,OT_96_16,custom,MS,OT,t,3,MinMaxScaler,0,0.8,True,96,0,16,Monthly,False,0.25,0.25,2,4,5,6,321,321,321,24,8,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,50,12,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,64,3,20,99,2024-04-28 10-05-23
LSTM-AQ,electricity/electricity.csv,AA_attn_dhz_ap1_norm,nan,nan,,,,nan,0.5,nan,probability_forecast_OT_96_16_LSTM-AQ_custom_ftMS_sl96_ll0_pl16_dm40_nh8_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-28 10-13-40,2021,probability_forecast,1,OT_96_16,custom,MS,OT,t,3,MinMaxScaler,0,0.8,True,96,0,16,Monthly,False,0.25,0.25,2,4,5,6,321,321,321,40,8,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,50,1,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,64,3,20,99,2024-04-28 10-13-40
LSTM-AQ,electricity/electricity.csv,AA_attn_dhz_ap1_norm,0.0019443615,0.035430476,,,,0.02168068289756775,0.05466437339782715,0.09728996455669403,probability_forecast_OT_96_16_LSTM-AQ_custom_ftMS_sl96_ll0_pl16_dm64_nh8_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-28 10-17-44,2021,probability_forecast,1,OT_96_16,custom,MS,OT,t,3,MinMaxScaler,0,0.8,True,96,0,16,Monthly,False,0.25,0.25,2,4,5,6,321,321,321,64,8,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,50,16,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,64,3,20,99,2024-04-28 10-17-44
LSTM-AQ,exchange_rate/exchange_rate.csv,AA_attn_dhz_ap1_norm,0.04806654,0.19401778,,,,0.0962381660938263,0.24588042497634888,0.5794183015823364,probability_forecast_OT_96_16_LSTM-AQ_custom_ftMS_sl96_ll0_pl16_dm24_nh1_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-28 10-27-28,2021,probability_forecast,1,OT_96_16,custom,MS,OT,t,3,MinMaxScaler,0,0.9,True,96,0,16,Monthly,False,0.25,0.25,2,4,5,6,8,8,8,24,1,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,50,8,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,24,2,20,99,2024-04-28 10-27-28
LSTM-AQ,exchange_rate/exchange_rate.csv,AA_attn_dhz_ap1_norm,0.025684219,0.14401555,,,,0.06374375522136688,0.3086065948009491,0.300324022769928,probability_forecast_OT_96_16_LSTM-AQ_custom_ftMS_sl96_ll0_pl16_dm40_nh1_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-28 10-31-08,2021,probability_forecast,1,OT_96_16,custom,MS,OT,t,3,MinMaxScaler,0,0.9,True,96,0,16,Monthly,False,0.25,0.25,2,4,5,6,8,8,8,40,1,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,50,17,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,24,2,20,99,2024-04-28 10-31-08
LSTM-AQ,exchange_rate/exchange_rate.csv,AA_attn_dhz_ap1_norm,0.036278248,0.17552392,,,,0.09470181167125702,0.44936010241508484,0.25506114959716797,probability_forecast_OT_96_16_LSTM-AQ_custom_ftMS_sl96_ll0_pl16_dm64_nh1_el1_dl1_dmavg_ma25_df2048_fc1_ebtimeF_dtTrue_deExp_2024-04-28 10-35-31,2021,probability_forecast,1,OT_96_16,custom,MS,OT,t,3,MinMaxScaler,0,0.9,True,96,0,16,Monthly,False,0.25,0.25,2,4,5,6,8,8,8,64,1,1,1,2048,25,avg,1,True,0,timeF,gelu,False,0,moving_avg,1,0,1,,48,16,50,19,256,3,0.001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,24,2,20,99,2024-04-28 10-35-31
